Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
249.97	2.3277	422.10	0.0023691	5.9047	6.0594	28.415	38.374	94.308	628.39	0.53646	6.5426e-05	0.099984	0.0037855	44.929	0.022258	13.146	14.599	62.578	37.427	74.598	248.82	18.962	9.9317e-06	0.019922
250.11	2.3361	421.74	0.0023711	5.9165	6.0719	28.463	38.385	94.466	627.03	0.54154	6.5297e-05	0.099855	0.0037668	45.119	0.022164	13.145	14.597	62.551	37.462	74.824	248.72	18.942	9.9437e-06	0.019964
250.24	2.3445	421.39	0.0023731	5.9283	6.0844	28.510	38.397	94.626	625.67	0.54664	6.5168e-05	0.099727	0.0037481	45.309	0.022071	13.144	14.596	62.523	37.497	75.052	248.62	18.921	9.9557e-06	0.020007
250.38	2.3529	421.03	0.0023751	5.9401	6.0968	28.558	38.409	94.786	624.31	0.55176	6.5039e-05	0.099599	0.0037295	45.500	0.021978	13.143	14.594	62.495	37.531	75.281	248.52	18.901	9.9677e-06	0.020049
250.52	2.3613	420.68	0.0023771	5.9518	6.1093	28.605	38.420	94.948	622.95	0.55690	6.4911e-05	0.099471	0.0037109	45.691	0.021886	13.143	14.592	62.468	37.566	75.511	248.42	18.881	9.9797e-06	0.020092
250.65	2.3697	420.32	0.0023791	5.9636	6.1217	28.653	38.432	95.110	621.60	0.56207	6.4783e-05	0.099344	0.0036924	45.883	0.021795	13.142	14.591	62.440	37.601	75.743	248.33	18.861	9.9917e-06	0.020135
250.79	2.3781	419.97	0.0023811	5.9753	6.1342	28.700	38.444	95.273	620.25	0.56725	6.4655e-05	0.099217	0.0036740	46.075	0.021704	13.141	14.589	62.413	37.636	75.976	248.23	18.841	1.0004e-05	0.020178
250.92	2.3865	419.61	0.0023832	5.9870	6.1466	28.747	38.456	95.437	618.90	0.57246	6.4528e-05	0.099090	0.0036556	46.267	0.021614	13.140	14.587	62.386	37.671	76.211	248.13	18.821	1.0016e-05	0.020221
251.06	2.3949	419.26	0.0023852	5.9987	6.1590	28.795	38.468	95.602	617.55	0.57769	6.4401e-05	0.098964	0.0036373	46.460	0.021524	13.139	14.585	62.358	37.706	76.447	248.03	18.801	1.0028e-05	0.020265
251.19	2.4033	418.90	0.0023872	6.0104	6.1713	28.842	38.480	95.767	616.20	0.58294	6.4275e-05	0.098838	0.0036191	46.653	0.021435	13.138	14.584	62.331	37.741	76.685	247.93	18.781	1.0040e-05	0.020308
251.32	2.4117	418.55	0.0023892	6.0221	6.1837	28.889	38.491	95.934	614.86	0.58822	6.4148e-05	0.098712	0.0036009	46.846	0.021346	13.137	14.582	62.303	37.776	76.923	247.83	18.761	1.0052e-05	0.020352
251.46	2.4201	418.19	0.0023912	6.0337	6.1961	28.935	38.503	96.102	613.52	0.59352	6.4022e-05	0.098587	0.0035827	47.040	0.021259	13.137	14.580	62.276	37.811	77.164	247.73	18.741	1.0064e-05	0.020395
251.59	2.4285	417.84	0.0023933	6.0453	6.2084	28.982	38.516	96.270	612.18	0.59883	6.3897e-05	0.098462	0.0035647	47.234	0.021171	13.136	14.578	62.249	37.846	77.406	247.63	18.721	1.0076e-05	0.020439
251.72	2.4369	417.48	0.0023953	6.0569	6.2207	29.029	38.528	96.440	610.84	0.60418	6.3772e-05	0.098337	0.0035467	47.429	0.021084	13.135	14.576	62.222	37.881	77.649	247.53	18.702	1.0089e-05	0.020483
251.86	2.4453	417.13	0.0023973	6.0685	6.2330	29.076	38.540	96.610	609.50	0.60954	6.3647e-05	0.098212	0.0035287	47.623	0.020998	13.134	14.574	62.194	37.916	77.894	247.43	18.682	1.0101e-05	0.020527
251.99	2.4537	416.77	0.0023994	6.0801	6.2453	29.122	38.552	96.782	608.17	0.61493	6.3522e-05	0.098088	0.0035108	47.819	0.020912	13.133	14.572	62.167	37.952	78.140	247.33	18.662	1.0113e-05	0.020571
252.12	2.4621	416.42	0.0024014	6.0917	6.2576	29.168	38.564	96.954	606.84	0.62034	6.3398e-05	0.097964	0.0034930	48.014	0.020827	13.132	14.570	62.140	37.987	78.388	247.23	18.643	1.0125e-05	0.020615
252.25	2.4705	416.06	0.0024035	6.1032	6.2698	29.215	38.576	97.127	605.51	0.62578	6.3274e-05	0.097840	0.0034752	48.210	0.020742	13.131	14.568	62.113	38.022	78.637	247.13	18.623	1.0137e-05	0.020660
252.38	2.4789	415.71	0.0024055	6.1148	6.2821	29.261	38.589	97.302	604.18	0.63124	6.3150e-05	0.097717	0.0034575	48.407	0.020658	13.130	14.566	62.085	38.057	78.888	247.03	18.604	1.0150e-05	0.020704
252.51	2.4873	415.36	0.0024076	6.1263	6.2943	29.307	38.601	97.477	602.85	0.63672	6.3027e-05	0.097594	0.0034398	48.604	0.020575	13.129	14.564	62.058	38.093	79.141	246.93	18.584	1.0162e-05	0.020749
252.65	2.4958	415.00	0.0024096	6.1378	6.3065	29.353	38.614	97.654	601.53	0.64223	6.2904e-05	0.097471	0.0034222	48.801	0.020491	13.128	14.562	62.031	38.128	79.395	246.83	18.565	1.0174e-05	0.020794
252.78	2.5042	414.65	0.0024117	6.1493	6.3187	29.400	38.626	97.831	600.20	0.64776	6.2781e-05	0.097348	0.0034046	48.998	0.020409	13.127	14.560	62.004	38.164	79.651	246.73	18.545	1.0186e-05	0.020839
252.91	2.5126	414.29	0.0024138	6.1608	6.3309	29.445	38.639	98.010	598.88	0.65331	6.2659e-05	0.097226	0.0033871	49.196	0.020327	13.126	14.558	61.977	38.199	79.908	246.63	18.526	1.0199e-05	0.020884
253.04	2.5210	413.94	0.0024158	6.1722	6.3431	29.491	38.651	98.189	597.56	0.65889	6.2537e-05	0.097104	0.0033697	49.395	0.020245	13.124	14.556	61.950	38.235	80.167	246.53	18.507	1.0211e-05	0.020929
253.16	2.5294	413.58	0.0024179	6.1837	6.3553	29.537	38.664	98.370	596.24	0.66450	6.2415e-05	0.096982	0.0033523	49.594	0.020164	13.123	14.554	61.923	38.270	80.428	246.42	18.487	1.0223e-05	0.020975
253.29	2.5378	413.23	0.0024200	6.1951	6.3674	29.583	38.676	98.551	594.93	0.67013	6.2293e-05	0.096861	0.0033350	49.793	0.020083	13.122	14.552	61.896	38.306	80.690	246.32	18.468	1.0236e-05	0.021020
253.42	2.5462	412.88	0.0024220	6.2065	6.3795	29.629	38.689	98.734	593.61	0.67578	6.2172e-05	0.096739	0.0033177	49.992	0.020003	13.121	14.550	61.868	38.341	80.954	246.22	18.449	1.0248e-05	0.021066
253.55	2.5546	412.52	0.0024241	6.2179	6.3917	29.674	38.702	98.918	592.30	0.68147	6.2051e-05	0.096618	0.0033005	50.192	0.019923	13.120	14.548	61.841	38.377	81.220	246.12	18.430	1.0260e-05	0.021112
253.68	2.5630	412.17	0.0024262	6.2293	6.4038	29.720	38.715	99.103	590.99	0.68717	6.1930e-05	0.096498	0.0032833	50.393	0.019844	13.119	14.546	61.814	38.413	81.487	246.02	18.411	1.0273e-05	0.021158
253.81	2.5714	411.81	0.0024283	6.2407	6.4159	29.765	38.727	99.289	589.68	0.69290	6.1810e-05	0.096377	0.0032662	50.594	0.019765	13.118	14.543	61.787	38.449	81.757	245.92	18.391	1.0285e-05	0.021204
253.93	2.5798	411.46	0.0024304	6.2521	6.4280	29.810	38.740	99.476	588.37	0.69866	6.1690e-05	0.096257	0.0032491	50.795	0.019687	13.116	14.541	61.760	38.484	82.028	245.81	18.372	1.0298e-05	0.021250
254.06	2.5882	411.10	0.0024325	6.2634	6.4400	29.856	38.753	99.664	587.07	0.70445	6.1570e-05	0.096137	0.0032321	50.997	0.019609	13.115	14.539	61.733	38.520	82.301	245.71	18.353	1.0310e-05	0.021297
254.19	2.5966	410.75	0.0024346	6.2748	6.4521	29.901	38.766	99.853	585.76	0.71026	6.1451e-05	0.096018	0.0032152	51.199	0.019532	13.114	14.537	61.706	38.556	82.575	245.61	18.334	1.0323e-05	0.021344
254.31	2.6050	410.40	0.0024367	6.2861	6.4642	29.946	38.779	100.04	584.46	0.71609	6.1331e-05	0.095898	0.0031983	51.401	0.019455	13.113	14.534	61.679	38.592	82.852	245.50	18.315	1.0335e-05	0.021390
254.44	2.6134	410.04	0.0024388	6.2974	6.4762	29.991	38.792	100.24	583.16	0.72196	6.1212e-05	0.095779	0.0031814	51.604	0.019378	13.111	14.532	61.652	38.628	83.130	245.40	18.297	1.0348e-05	0.021437
254.57	2.6218	409.69	0.0024409	6.3087	6.4882	30.036	38.806	100.43	581.86	0.72785	6.1094e-05	0.095660	0.0031646	51.807	0.019302	13.110	14.530	61.625	38.664	83.410	245.30	18.278	1.0360e-05	0.021485
254.69	2.6302	409.33	0.0024430	6.3200	6.5002	30.081	38.819	100.62	580.56	0.73377	6.0975e-05	0.095541	0.0031479	52.011	0.019227	13.109	14.527	61.598	38.700	83.692	245.20	18.259	1.0373e-05	0.021532
254.82	2.6386	408.98	0.0024451	6.3313	6.5123	30.126	38.832	100.82	579.26	0.73971	6.0857e-05	0.095423	0.0031312	52.215	0.019151	13.107	14.525	61.571	38.737	83.976	245.09	18.240	1.0386e-05	0.021579
254.94	2.6470	408.62	0.0024472	6.3425	6.5242	30.171	38.845	101.01	577.97	0.74569	6.0739e-05	0.095305	0.0031146	52.420	0.019077	13.106	14.523	61.544	38.773	84.262	244.99	18.221	1.0398e-05	0.021627
255.07	2.6554	408.27	0.0024494	6.3538	6.5362	30.215	38.859	101.21	576.67	0.75169	6.0622e-05	0.095187	0.0030980	52.625	0.019002	13.105	14.520	61.518	38.809	84.550	244.89	18.202	1.0411e-05	0.021675
255.19	2.6638	407.91	0.0024515	6.3650	6.5482	30.260	38.872	101.41	575.38	0.75772	6.0504e-05	0.095069	0.0030814	52.831	0.018928	13.103	14.518	61.491	38.845	84.840	244.78	18.184	1.0423e-05	0.021723
255.32	2.6722	407.56	0.0024536	6.3762	6.5602	30.305	38.886	101.61	574.09	0.76378	6.0387e-05	0.094952	0.0030650	53.037	0.018855	13.102	14.516	61.464	38.882	85.132	244.68	18.165	1.0436e-05	0.021771
255.44	2.6806	407.20	0.0024558	6.3874	6.5721	30.349	38.899	101.81	572.80	0.76986	6.0270e-05	0.094835	0.0030485	53.243	0.018782	13.101	14.513	61.437	38.918	85.426	244.57	18.146	1.0449e-05	0.021819
255.56	2.6890	406.85	0.0024579	6.3986	6.5841	30.394	38.913	102.02	571.51	0.77598	6.0154e-05	0.094718	0.0030321	53.450	0.018709	13.099	14.511	61.410	38.955	85.721	244.47	18.128	1.0462e-05	0.021868
255.69	2.6974	406.49	0.0024601	6.4098	6.5960	30.438	38.926	102.22	570.22	0.78212	6.0037e-05	0.094601	0.0030158	53.657	0.018637	13.098	14.508	61.383	38.991	86.019	244.36	18.109	1.0474e-05	0.021916
255.81	2.7058	406.14	0.0024622	6.4210	6.6079	30.482	38.940	102.43	568.94	0.78830	5.9921e-05	0.094485	0.0029995	53.865	0.018565	13.096	14.506	61.356	39.028	86.319	244.26	18.090	1.0487e-05	0.021965
255.93	2.7142	405.78	0.0024644	6.4322	6.6198	30.527	38.954	102.63	567.65	0.79450	5.9805e-05	0.094368	0.0029833	54.073	0.018493	13.095	14.503	61.329	39.064	86.622	244.16	18.072	1.0500e-05	0.022014
256.06	2.7226	405.43	0.0024665	6.4433	6.6317	30.571	38.968	102.84	566.37	0.80074	5.9690e-05	0.094252	0.0029671	54.282	0.018422	13.094	14.501	61.302	39.101	86.926	244.05	18.053	1.0513e-05	0.022063
