Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
144.68	3.8403	861.09	0.0011613	-1.6558	-1.4776	81.389	19.411	130.51	302.53	1.5772	5.2832e-05	0.052364	0.00065889	239.14	0.0041816	0.57271	1.2142	99.994	22.362	147.37	177.03	9.9265	1.6114e-05	0.021944
144.73	3.8482	860.00	0.0011628	-1.6513	-1.4725	81.421	19.432	131.33	301.65	1.5872	5.2707e-05	0.052306	0.00065180	239.99	0.0041668	0.56958	1.2101	99.957	22.403	148.65	176.96	9.9044	1.6140e-05	0.022037
144.78	3.8562	858.91	0.0011643	-1.6467	-1.4674	81.454	19.453	132.17	300.77	1.5973	5.2582e-05	0.052248	0.00064473	240.84	0.0041521	0.56643	1.2061	99.919	22.444	149.95	176.88	9.8822	1.6165e-05	0.022130
144.84	3.8642	857.81	0.0011658	-1.6422	-1.4622	81.487	19.475	133.01	299.89	1.6075	5.2457e-05	0.052190	0.00063769	241.70	0.0041374	0.56327	1.2020	99.882	22.486	151.27	176.81	9.8601	1.6191e-05	0.022224
144.89	3.8722	856.70	0.0011673	-1.6376	-1.4571	81.520	19.497	133.87	299.00	1.6178	5.2332e-05	0.052133	0.00063068	242.55	0.0041228	0.56009	1.1978	99.844	22.527	152.62	176.73	9.8379	1.6217e-05	0.022319
144.94	3.8802	855.60	0.0011688	-1.6331	-1.4519	81.553	19.519	134.75	298.11	1.6281	5.2207e-05	0.052076	0.00062370	243.42	0.0041082	0.55688	1.1937	99.806	22.569	153.99	176.66	9.8156	1.6243e-05	0.022415
144.99	3.8882	854.49	0.0011703	-1.6285	-1.4467	81.587	19.542	135.64	297.22	1.6386	5.2082e-05	0.052019	0.00061674	244.29	0.0040936	0.55367	1.1895	99.769	22.612	155.38	176.58	9.7933	1.6269e-05	0.022512
145.04	3.8962	853.37	0.0011718	-1.6239	-1.4415	81.620	19.565	136.54	296.33	1.6491	5.1957e-05	0.051963	0.00060980	245.16	0.0040790	0.55043	1.1853	99.731	22.654	156.79	176.50	9.7709	1.6295e-05	0.022610
145.09	3.9042	852.25	0.0011734	-1.6193	-1.4363	81.653	19.588	137.46	295.43	1.6596	5.1832e-05	0.051908	0.00060290	246.03	0.0040645	0.54718	1.1811	99.693	22.698	158.23	176.43	9.7485	1.6322e-05	0.022709
145.14	3.9122	851.13	0.0011749	-1.6147	-1.4311	81.686	19.612	138.39	294.53	1.6703	5.1708e-05	0.051852	0.00059602	246.92	0.0040500	0.54390	1.1768	99.655	22.741	159.70	176.35	9.7261	1.6348e-05	0.022810
145.20	3.9202	850.00	0.0011765	-1.6101	-1.4259	81.720	19.636	139.34	293.63	1.6810	5.1583e-05	0.051798	0.00058917	247.80	0.0040355	0.54061	1.1726	99.616	22.785	161.19	176.27	9.7036	1.6375e-05	0.022911
145.25	3.9281	848.87	0.0011780	-1.6055	-1.4207	81.753	19.660	140.31	292.73	1.6919	5.1458e-05	0.051743	0.00058234	248.69	0.0040211	0.53730	1.1683	99.578	22.829	162.70	176.19	9.6810	1.6402e-05	0.023013
145.30	3.9361	847.74	0.0011796	-1.6009	-1.4154	81.787	19.685	141.29	291.82	1.7028	5.1333e-05	0.051689	0.00057555	249.59	0.0040066	0.53397	1.1640	99.539	22.873	164.25	176.11	9.6584	1.6429e-05	0.023117
145.35	3.9441	846.60	0.0011812	-1.5962	-1.4101	81.821	19.710	142.29	290.92	1.7138	5.1208e-05	0.051636	0.00056877	250.49	0.0039922	0.53062	1.1596	99.501	22.918	165.82	176.02	9.6358	1.6456e-05	0.023221
145.40	3.9521	845.46	0.0011828	-1.5916	-1.4049	81.854	19.736	143.30	290.01	1.7249	5.1083e-05	0.051583	0.00056203	251.39	0.0039779	0.52725	1.1553	99.462	22.964	167.42	175.94	9.6130	1.6483e-05	0.023327
145.45	3.9601	844.31	0.0011844	-1.5869	-1.3996	81.888	19.762	144.34	289.09	1.7361	5.0958e-05	0.051530	0.00055531	252.30	0.0039635	0.52386	1.1509	99.423	23.009	169.05	175.86	9.5903	1.6511e-05	0.023434
145.50	3.9681	843.15	0.0011860	-1.5823	-1.3943	81.922	19.788	145.39	288.18	1.7473	5.0832e-05	0.051478	0.00054862	253.21	0.0039492	0.52045	1.1465	99.384	23.055	170.71	175.78	9.5675	1.6538e-05	0.023542
145.55	3.9761	842.00	0.0011877	-1.5776	-1.3889	81.956	19.815	146.46	287.26	1.7587	5.0707e-05	0.051426	0.00054196	254.13	0.0039349	0.51701	1.1420	99.345	23.102	172.40	175.69	9.5446	1.6566e-05	0.023651
145.60	3.9841	840.83	0.0011893	-1.5729	-1.3836	81.990	19.842	147.56	286.34	1.7701	5.0582e-05	0.051375	0.00053532	255.06	0.0039207	0.51356	1.1376	99.306	23.149	174.13	175.60	9.5216	1.6594e-05	0.023762
145.65	3.9921	839.67	0.0011909	-1.5682	-1.3783	82.024	19.870	148.67	285.41	1.7817	5.0457e-05	0.051325	0.00052871	255.99	0.0039064	0.51009	1.1331	99.266	23.196	175.88	175.52	9.4987	1.6622e-05	0.023874
145.70	4.0001	838.50	0.0011926	-1.5635	-1.3729	82.058	19.898	149.80	284.48	1.7933	5.0332e-05	0.051275	0.00052213	256.92	0.0038922	0.50659	1.1285	99.227	23.244	177.67	175.43	9.4756	1.6651e-05	0.023987
145.75	4.0081	837.32	0.0011943	-1.5587	-1.3675	82.093	19.927	150.95	283.55	1.8051	5.0206e-05	0.051226	0.00051557	257.86	0.0038780	0.50307	1.1240	99.187	23.292	179.50	175.34	9.4525	1.6679e-05	0.024102
145.80	4.0160	836.14	0.0011960	-1.5540	-1.3621	82.127	19.956	152.13	282.62	1.8169	5.0081e-05	0.051177	0.00050904	258.81	0.0038638	0.49953	1.1194	99.147	23.341	181.36	175.25	9.4293	1.6708e-05	0.024217
145.85	4.0240	834.95	0.0011977	-1.5492	-1.3567	82.161	19.986	153.33	281.69	1.8288	4.9955e-05	0.051129	0.00050254	259.76	0.0038497	0.49597	1.1148	99.107	23.390	183.25	175.16	9.4061	1.6737e-05	0.024335
145.90	4.0320	833.76	0.0011994	-1.5445	-1.3513	82.196	20.016	154.55	280.75	1.8409	4.9830e-05	0.051081	0.00049606	260.72	0.0038356	0.49239	1.1102	99.067	23.439	185.19	175.07	9.3828	1.6766e-05	0.024453
145.95	4.0400	832.56	0.0012011	-1.5397	-1.3458	82.231	20.046	155.80	279.80	1.8530	4.9704e-05	0.051034	0.00048961	261.68	0.0038215	0.48878	1.1055	99.026	23.489	187.16	174.98	9.3594	1.6795e-05	0.024574
146.00	4.0480	831.36	0.0012029	-1.5349	-1.3404	82.265	20.077	157.07	278.86	1.8653	4.9578e-05	0.050988	0.00048319	262.65	0.0038074	0.48515	1.1008	98.986	23.540	189.18	174.89	9.3360	1.6824e-05	0.024695
146.05	4.0560	830.15	0.0012046	-1.5301	-1.3349	82.300	20.109	158.36	277.91	1.8776	4.9452e-05	0.050942	0.00047679	263.62	0.0037933	0.48149	1.0961	98.945	23.591	191.23	174.79	9.3125	1.6854e-05	0.024819
146.10	4.0640	828.94	0.0012064	-1.5253	-1.3294	82.335	20.141	159.68	276.96	1.8901	4.9327e-05	0.050897	0.00047043	264.60	0.0037792	0.47781	1.0914	98.905	23.642	193.33	174.70	9.2889	1.6884e-05	0.024943
146.15	4.0720	827.72	0.0012081	-1.5204	-1.3239	82.370	20.174	161.03	276.00	1.9027	4.9200e-05	0.050853	0.00046409	265.59	0.0037652	0.47410	1.0866	98.864	23.694	195.47	174.60	9.2653	1.6914e-05	0.025070
146.20	4.0800	826.49	0.0012099	-1.5156	-1.3184	82.406	20.207	162.41	275.05	1.9154	4.9074e-05	0.050810	0.00045777	266.58	0.0037512	0.47037	1.0818	98.822	23.747	197.66	174.51	9.2415	1.6944e-05	0.025198
146.25	4.0880	825.26	0.0012117	-1.5107	-1.3128	82.441	20.241	163.82	274.09	1.9282	4.8948e-05	0.050767	0.00045149	267.58	0.0037372	0.46662	1.0769	98.781	23.800	199.90	174.41	9.2178	1.6975e-05	0.025327
146.30	4.0959	824.02	0.0012136	-1.5058	-1.3072	82.476	20.275	165.25	273.12	1.9411	4.8822e-05	0.050725	0.00044523	268.59	0.0037232	0.46284	1.0720	98.740	23.853	202.18	174.31	9.1939	1.7005e-05	0.025459
146.35	4.1039	822.78	0.0012154	-1.5009	-1.3017	82.512	20.310	166.72	272.15	1.9541	4.8695e-05	0.050684	0.00043900	269.60	0.0037092	0.45903	1.0671	98.698	23.907	204.51	174.21	9.1700	1.7036e-05	0.025592
146.40	4.1119	821.53	0.0012172	-1.4960	-1.2961	82.547	20.345	168.21	271.18	1.9673	4.8569e-05	0.050644	0.00043279	270.62	0.0036953	0.45519	1.0622	98.656	23.962	206.90	174.11	9.1459	1.7067e-05	0.025727
146.45	4.1199	820.28	0.0012191	-1.4911	-1.2904	82.583	20.381	169.74	270.20	1.9806	4.8442e-05	0.050604	0.00042661	271.64	0.0036813	0.45133	1.0572	98.614	24.017	209.33	174.00	9.1219	1.7099e-05	0.025864
146.49	4.1279	819.01	0.0012210	-1.4861	-1.2848	82.619	20.418	171.31	269.22	1.9940	4.8315e-05	0.050566	0.00042046	272.67	0.0036674	0.44744	1.0522	98.572	24.073	211.83	173.90	9.0977	1.7130e-05	0.026002
146.54	4.1359	817.75	0.0012229	-1.4812	-1.2791	82.655	20.456	172.91	268.24	2.0075	4.8188e-05	0.050528	0.00041434	273.71	0.0036535	0.44352	1.0472	98.529	24.130	214.38	173.79	9.0734	1.7162e-05	0.026143
146.59	4.1439	816.47	0.0012248	-1.4762	-1.2734	82.691	20.494	174.54	267.26	2.0211	4.8061e-05	0.050492	0.00040825	274.76	0.0036396	0.43958	1.0421	98.487	24.187	216.99	173.69	9.0491	1.7194e-05	0.026286
146.64	4.1519	815.19	0.0012267	-1.4712	-1.2677	82.728	20.532	176.22	266.26	2.0349	4.7933e-05	0.050456	0.00040218	275.81	0.0036257	0.43560	1.0369	98.444	24.245	219.66	173.58	9.0247	1.7227e-05	0.026430
146.69	4.1599	813.90	0.0012287	-1.4662	-1.2620	82.764	20.572	177.93	265.27	2.0489	4.7806e-05	0.050421	0.00039614	276.87	0.0036118	0.43159	1.0318	98.401	24.303	222.39	173.47	9.0001	1.7259e-05	0.026577
146.74	4.1679	812.60	0.0012306	-1.4611	-1.2562	82.801	20.612	179.68	264.27	2.0629	4.7678e-05	0.050387	0.00039013	277.94	0.0035979	0.42756	1.0266	98.358	24.362	225.19	173.36	8.9755	1.7292e-05	0.026726
146.79	4.1758	811.30	0.0012326	-1.4561	-1.2505	82.837	20.653	181.47	263.27	2.0771	4.7550e-05	0.050355	0.00038414	279.02	0.0035840	0.42349	1.0214	98.314	24.422	228.05	173.25	8.9509	1.7325e-05	0.026877
146.84	4.1838	809.99	0.0012346	-1.4510	-1.2447	82.874	20.694	183.31	262.26	2.0915	4.7422e-05	0.050323	0.00037819	280.10	0.0035702	0.41940	1.0161	98.271	24.482	230.99	173.14	8.9261	1.7358e-05	0.027030
146.88	4.1918	808.67	0.0012366	-1.4459	-1.2388	82.911	20.737	185.19	261.25	2.1060	4.7293e-05	0.050293	0.00037226	281.19	0.0035563	0.41527	1.0108	98.227	24.543	234.00	173.02	8.9012	1.7392e-05	0.027186
