Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
20.150	0.094929	71.096	0.014065	-0.0070981	-0.0044065	-0.20854	11.383	19.456	1125.0	-0.97628	1.3737e-05	0.10366	0.0019495	1.2561	0.79610	0.74975	0.90210	44.779	12.983	24.088	355.18	18.507	9.8412e-07	0.017180
21.150	0.12669	69.936	0.014299	0.012555	0.016207	0.74571	11.513	20.619	1096.3	-0.87053	1.2662e-05	0.10382	0.0017771	1.6310	0.61313	0.75602	0.91261	43.129	13.071	24.962	360.61	17.506	1.0403e-06	0.018452
22.150	0.16541	68.703	0.014555	0.033280	0.038133	1.7064	11.640	21.919	1065.5	-0.75924	1.1706e-05	0.10375	0.0016058	2.0820	0.48032	0.76112	0.92128	41.578	13.180	26.040	365.37	16.590	1.0978e-06	0.019812
