Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
546.70	3.7409	388.27	0.0025756	44.816	45.627	99.469	215.73	596.33	136.23	6.6116	5.4064e-05	0.077779	0.00025508	160.98	0.0062120	51.530	53.485	113.84	219.01	685.89	99.795	22.777	1.8221e-05	0.066112
546.85	3.7477	387.30	0.0025820	44.873	45.687	99.576	215.84	604.51	135.31	6.7058	5.3806e-05	0.077827	0.00024835	161.81	0.0061802	51.529	53.478	113.82	219.12	696.82	99.522	22.818	1.8268e-05	0.066373
546.99	3.7545	386.32	0.0025885	44.929	45.747	99.682	215.95	613.07	134.39	6.8022	5.3545e-05	0.077879	0.00024167	162.64	0.0061484	51.528	53.471	113.80	219.23	708.22	99.249	22.858	1.8315e-05	0.066639
547.13	3.7613	385.34	0.0025951	44.985	45.807	99.790	216.06	622.01	133.46	6.9007	5.3281e-05	0.077934	0.00023504	163.49	0.0061164	51.526	53.463	113.78	219.34	720.12	98.975	22.898	1.8363e-05	0.066911
547.28	3.7681	384.34	0.0026019	45.042	45.867	99.897	216.18	631.36	132.53	7.0015	5.3015e-05	0.077993	0.00022847	164.36	0.0060843	51.524	53.454	113.76	219.45	732.55	98.700	22.937	1.8412e-05	0.067189
547.42	3.7749	383.32	0.0026088	45.099	45.928	100.01	216.29	641.16	131.61	7.1047	5.2746e-05	0.078056	0.00022194	165.23	0.0060521	51.522	53.445	113.74	219.56	745.56	98.425	22.975	1.8462e-05	0.067473
547.56	3.7817	382.29	0.0026158	45.157	45.989	100.11	216.41	651.43	130.68	7.2103	5.2475e-05	0.078123	0.00021546	166.12	0.0060197	51.519	53.435	113.71	219.67	759.17	98.149	23.014	1.8514e-05	0.067764
547.71	3.7884	381.25	0.0026229	45.215	46.051	100.22	216.52	662.21	129.75	7.3185	5.2201e-05	0.078193	0.00020904	167.03	0.0059871	51.516	53.425	113.69	219.78	773.44	97.873	23.051	1.8566e-05	0.068062
547.85	3.7952	380.20	0.0026302	45.273	46.113	100.33	216.64	673.55	128.82	7.4293	5.1924e-05	0.078269	0.00020266	167.94	0.0059544	51.512	53.414	113.66	219.89	788.41	97.595	23.088	1.8620e-05	0.068368
547.99	3.8020	379.13	0.0026376	45.331	46.175	100.45	216.76	685.47	127.89	7.5428	5.1644e-05	0.078349	0.00019634	168.88	0.0059215	51.507	53.402	113.63	220.00	804.13	97.318	23.124	1.8675e-05	0.068681
548.13	3.8088	378.04	0.0026452	45.390	46.238	100.56	216.87	698.03	126.96	7.6590	5.1361e-05	0.078434	0.00019008	169.82	0.0058884	51.502	53.390	113.61	220.12	820.67	97.040	23.160	1.8731e-05	0.069003
548.28	3.8156	376.94	0.0026530	45.449	46.301	100.67	216.99	711.28	126.03	7.7782	5.1074e-05	0.078525	0.00018387	170.79	0.0058551	51.497	53.377	113.58	220.23	838.08	96.761	23.194	1.8789e-05	0.069333
548.42	3.8224	375.82	0.0026609	45.508	46.364	100.78	217.12	725.28	125.09	7.9005	5.0784e-05	0.078621	0.00017771	171.77	0.0058216	51.491	53.364	113.55	220.34	856.45	96.481	23.228	1.8848e-05	0.069673
548.56	3.8292	374.68	0.0026690	45.568	46.428	100.90	217.24	740.09	124.16	8.0258	5.0491e-05	0.078723	0.00017160	172.77	0.0057879	51.484	53.349	113.51	220.46	875.84	96.201	23.260	1.8909e-05	0.070023
548.70	3.8360	373.52	0.0026772	45.628	46.493	101.01	217.36	755.79	123.22	8.1544	5.0194e-05	0.078831	0.00016556	173.79	0.0057540	51.477	53.334	113.48	220.57	896.35	95.921	23.292	1.8972e-05	0.070383
548.84	3.8428	372.34	0.0026857	45.689	46.558	101.13	217.49	772.44	122.29	8.2864	4.9892e-05	0.078947	0.00015957	174.83	0.0057198	51.469	53.319	113.45	220.68	918.07	95.640	23.322	1.9036e-05	0.070754
548.98	3.8496	371.15	0.0026944	45.750	46.623	101.24	217.61	790.15	121.35	8.4219	4.9587e-05	0.079069	0.00015363	175.89	0.0056853	51.460	53.302	113.41	220.80	941.12	95.359	23.351	1.9102e-05	0.071137
549.12	3.8564	369.93	0.0027032	45.812	46.689	101.36	217.74	809.01	120.41	8.5611	4.9277e-05	0.079199	0.00014776	176.97	0.0056506	51.451	53.285	113.37	220.91	965.61	95.077	23.379	1.9170e-05	0.071533
549.26	3.8632	368.68	0.0027124	45.874	46.756	101.48	217.87	829.14	119.47	8.7040	4.8963e-05	0.079338	0.00014194	178.08	0.0056155	51.441	53.266	113.33	221.03	991.69	94.795	23.405	1.9240e-05	0.071942
549.40	3.8700	367.42	0.0027217	45.937	46.824	101.60	218.00	850.67	118.53	8.8510	4.8644e-05	0.079486	0.00013618	179.21	0.0055802	51.430	53.247	113.29	221.15	1019.5	94.512	23.430	1.9313e-05	0.072366
549.54	3.8767	366.13	0.0027313	46.000	46.892	101.72	218.13	873.73	117.58	9.0020	4.8320e-05	0.079643	0.00013049	180.36	0.0055444	51.418	53.227	113.25	221.26	1049.3	94.229	23.452	1.9387e-05	0.072806
549.68	3.8835	364.81	0.0027412	46.065	46.960	101.84	218.26	898.51	116.64	9.1574	4.7990e-05	0.079811	0.00012486	181.54	0.0055084	51.405	53.205	113.20	221.38	1081.2	93.946	23.473	1.9465e-05	0.073263
549.82	3.8903	363.46	0.0027513	46.129	47.030	101.97	218.40	925.20	115.69	9.3173	4.7655e-05	0.079991	0.00011929	182.75	0.0054719	51.391	53.183	113.16	221.50	1115.4	93.662	23.492	1.9545e-05	0.073738
549.96	3.8971	362.08	0.0027618	46.195	47.100	102.09	218.53	954.01	114.75	9.4819	4.7314e-05	0.080183	0.00011378	183.99	0.0054350	51.377	53.159	113.11	221.61	1152.3	93.379	23.508	1.9628e-05	0.074232
550.10	3.9039	360.67	0.0027726	46.261	47.172	102.22	218.67	985.21	113.80	9.6514	4.6967e-05	0.080389	0.00010834	185.26	0.0053977	51.361	53.135	113.06	221.73	1192.1	93.095	23.522	1.9714e-05	0.074749
550.24	3.9107	359.23	0.0027837	46.328	47.244	102.35	218.81	1019.1	112.85	9.8261	4.6613e-05	0.080610	0.00010296	186.57	0.0053599	51.344	53.109	113.01	221.85	1235.2	92.811	23.533	1.9804e-05	0.075289
550.37	3.9175	357.75	0.0027953	46.396	47.317	102.48	218.96	1056.0	111.90	10.006	4.6251e-05	0.080847	9.7656e-05	187.91	0.0053216	51.327	53.081	112.95	221.97	1282.1	92.527	23.541	1.9897e-05	0.075855
550.51	3.9243	356.23	0.0028072	46.465	47.392	102.61	219.10	1096.4	110.95	10.192	4.5883e-05	0.081104	9.2419e-05	189.30	0.0052827	51.307	53.052	112.89	222.09	1333.2	92.243	23.546	1.9994e-05	0.076449
550.65	3.9311	354.67	0.0028196	46.535	47.467	102.74	219.25	1140.8	110.00	10.384	4.5506e-05	0.081380	8.7253e-05	190.72	0.0052433	51.287	53.022	112.83	222.21	1389.1	91.959	23.548	2.0096e-05	0.077075
550.79	3.9379	353.06	0.0028324	46.606	47.544	102.88	219.40	1189.7	109.04	10.582	4.5120e-05	0.081681	8.2160e-05	192.19	0.0052032	51.265	52.989	112.77	222.33	1450.6	91.676	23.545	2.0202e-05	0.077735
