Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
298.15	0.35067	550.65	0.0018160	15.015	15.052	70.056	97.812	141.24	820.65	-0.23085	0.00015113	0.089262	0.010004	9.1258	0.10958	31.937	34.170	134.18	91.119	104.36	197.90	24.966	7.4965e-06	0.016823
299.15	0.36102	549.39	0.0018202	15.156	15.194	70.527	98.045	141.62	815.03	-0.22535	0.00014955	0.088905	0.0098931	9.3849	0.10655	32.012	34.248	134.22	91.444	104.81	197.82	24.789	7.5230e-06	0.016931
300.15	0.37160	548.13	0.0018244	15.297	15.336	70.997	98.278	142.00	809.41	-0.21977	0.00014799	0.088549	0.0097820	9.6497	0.10363	32.087	34.325	134.26	91.770	105.27	197.72	24.615	7.5498e-06	0.017040
