Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
575.73	3.3836	466.35	0.0021443	43.239	43.907	90.341	197.84	380.96	180.89	3.7371	5.7273e-05	0.076182	0.00065322	136.77	0.0073114	53.250	55.529	110.53	202.31	449.17	113.89	22.870	1.6308e-05	0.053769
575.89	3.3904	465.68	0.0021474	43.288	43.959	90.429	197.92	382.61	180.01	3.7743	5.7118e-05	0.076193	0.00064470	137.33	0.0072820	53.256	55.531	110.52	202.40	452.21	113.70	22.889	1.6336e-05	0.053916
576.05	3.3973	465.00	0.0021505	43.338	44.011	90.517	198.00	384.29	179.14	3.8120	5.6962e-05	0.076205	0.00063622	137.88	0.0072526	53.263	55.533	110.52	202.50	455.30	113.50	22.908	1.6365e-05	0.054064
576.22	3.4042	464.32	0.0021537	43.388	44.063	90.605	198.08	386.01	178.27	3.8502	5.6806e-05	0.076217	0.00062778	138.44	0.0072233	53.269	55.535	110.51	202.60	458.45	113.31	22.927	1.6394e-05	0.054213
576.38	3.4111	463.64	0.0021569	43.437	44.115	90.693	198.16	387.76	177.39	3.8890	5.6649e-05	0.076230	0.00061938	139.00	0.0071941	53.275	55.536	110.51	202.69	461.66	113.11	22.947	1.6423e-05	0.054364
576.54	3.4180	462.95	0.0021601	43.487	44.167	90.781	198.24	389.54	176.52	3.9283	5.6492e-05	0.076244	0.00061103	139.57	0.0071649	53.281	55.538	110.50	202.79	464.94	112.92	22.966	1.6452e-05	0.054515
576.70	3.4248	462.26	0.0021633	43.537	44.220	90.869	198.32	391.36	175.64	3.9682	5.6335e-05	0.076258	0.00060271	140.14	0.0071357	53.287	55.539	110.50	202.89	468.28	112.72	22.985	1.6482e-05	0.054669
576.86	3.4317	461.57	0.0021665	43.587	44.272	90.957	198.40	393.22	174.77	4.0088	5.6178e-05	0.076273	0.00059443	140.71	0.0071066	53.293	55.540	110.49	202.99	471.68	112.52	23.003	1.6512e-05	0.054823
577.02	3.4386	460.87	0.0021698	43.636	44.324	91.045	198.48	395.12	173.89	4.0499	5.6021e-05	0.076288	0.00058619	141.29	0.0070776	53.299	55.541	110.49	203.09	475.15	112.33	23.022	1.6542e-05	0.054979
577.18	3.4455	460.17	0.0021731	43.686	44.376	91.134	198.56	397.05	173.02	4.0916	5.5863e-05	0.076304	0.00057799	141.87	0.0070486	53.304	55.542	110.48	203.18	478.69	112.13	23.041	1.6573e-05	0.055136
577.34	3.4523	459.47	0.0021764	43.736	44.428	91.222	198.64	399.03	172.14	4.1339	5.5704e-05	0.076321	0.00056984	142.46	0.0070197	53.309	55.542	110.47	203.28	482.30	111.93	23.059	1.6603e-05	0.055295
577.50	3.4592	458.76	0.0021798	43.786	44.481	91.310	198.72	401.05	171.27	4.1769	5.5546e-05	0.076338	0.00056172	143.04	0.0069908	53.314	55.543	110.46	203.38	485.98	111.74	23.078	1.6634e-05	0.055455
577.66	3.4661	458.05	0.0021831	43.836	44.533	91.398	198.80	403.11	170.39	4.2205	5.5387e-05	0.076357	0.00055364	143.64	0.0069620	53.319	55.543	110.46	203.48	489.75	111.54	23.096	1.6666e-05	0.055617
577.81	3.4730	457.34	0.0021865	43.886	44.585	91.486	198.89	405.21	169.52	4.2648	5.5228e-05	0.076376	0.00054560	144.23	0.0069332	53.324	55.543	110.45	203.58	493.58	111.34	23.114	1.6697e-05	0.055780
577.97	3.4798	456.63	0.0021900	43.936	44.638	91.575	198.97	407.37	168.64	4.3098	5.5068e-05	0.076395	0.00053761	144.83	0.0069045	53.329	55.542	110.44	203.68	497.51	111.15	23.132	1.6729e-05	0.055945
578.13	3.4867	455.90	0.0021934	43.986	44.690	91.663	199.05	409.57	167.77	4.3555	5.4908e-05	0.076416	0.00052965	145.44	0.0068758	53.333	55.542	110.43	203.78	501.51	110.95	23.150	1.6761e-05	0.056112
578.29	3.4936	455.18	0.0021969	44.036	44.743	91.751	199.14	411.82	166.89	4.4019	5.4748e-05	0.076437	0.00052173	146.05	0.0068472	53.337	55.541	110.42	203.88	505.60	110.75	23.168	1.6794e-05	0.056280
578.45	3.5005	454.45	0.0022004	44.086	44.795	91.840	199.22	414.12	166.01	4.4490	5.4587e-05	0.076459	0.00051386	146.66	0.0068185	53.341	55.540	110.42	203.98	509.78	110.55	23.186	1.6827e-05	0.056450
578.60	3.5074	453.72	0.0022040	44.136	44.848	91.928	199.31	416.48	165.14	4.4969	5.4426e-05	0.076482	0.00050602	147.28	0.0067900	53.345	55.539	110.41	204.08	514.05	110.35	23.203	1.6860e-05	0.056621
578.76	3.5142	452.99	0.0022076	44.186	44.900	92.017	199.39	418.89	164.26	4.5455	5.4265e-05	0.076506	0.00049823	147.90	0.0067614	53.349	55.538	110.40	204.18	518.42	110.15	23.221	1.6893e-05	0.056794
578.92	3.5211	452.25	0.0022112	44.236	44.953	92.105	199.48	421.36	163.38	4.5949	5.4103e-05	0.076531	0.00049047	148.52	0.0067329	53.352	55.536	110.39	204.28	522.88	109.96	23.238	1.6927e-05	0.056969
579.08	3.5280	451.50	0.0022148	44.286	45.006	92.194	199.56	423.89	162.51	4.6452	5.3941e-05	0.076556	0.00048276	149.15	0.0067045	53.355	55.535	110.38	204.38	527.45	109.76	23.255	1.6961e-05	0.057146
579.23	3.5349	450.75	0.0022185	44.336	45.059	92.283	199.65	426.47	161.63	4.6962	5.3778e-05	0.076583	0.00047508	149.79	0.0066761	53.358	55.533	110.37	204.48	532.12	109.56	23.272	1.6996e-05	0.057325
579.39	3.5417	450.00	0.0022222	44.386	45.112	92.372	199.74	429.13	160.75	4.7481	5.3615e-05	0.076611	0.00046745	150.43	0.0066477	53.361	55.531	110.35	204.58	536.90	109.36	23.289	1.7030e-05	0.057506
579.54	3.5486	449.24	0.0022260	44.437	45.165	92.461	199.82	431.85	159.87	4.8008	5.3451e-05	0.076639	0.00045986	151.07	0.0066193	53.364	55.528	110.34	204.69	541.79	109.16	23.306	1.7066e-05	0.057688
579.70	3.5555	448.48	0.0022297	44.487	45.218	92.550	199.91	434.64	159.00	4.8544	5.3287e-05	0.076669	0.00045231	151.72	0.0065910	53.366	55.526	110.33	204.79	546.80	108.96	23.322	1.7101e-05	0.057873
579.85	3.5624	447.72	0.0022336	44.538	45.271	92.639	200.00	437.50	158.12	4.9089	5.3122e-05	0.076700	0.00044480	152.38	0.0065627	53.369	55.523	110.32	204.89	551.93	108.76	23.338	1.7137e-05	0.058060
580.01	3.5692	446.95	0.0022374	44.588	45.324	92.728	200.09	440.43	157.24	4.9643	5.2957e-05	0.076731	0.00043733	153.04	0.0065344	53.371	55.520	110.31	204.99	557.19	108.56	23.354	1.7174e-05	0.058248
580.16	3.5761	446.17	0.0022413	44.639	45.377	92.817	200.18	443.44	156.36	5.0207	5.2791e-05	0.076764	0.00042990	153.70	0.0065061	53.373	55.516	110.29	205.09	562.58	108.36	23.370	1.7210e-05	0.058439
580.32	3.5830	445.39	0.0022452	44.689	45.430	92.907	200.27	446.54	155.48	5.0780	5.2625e-05	0.076798	0.00042252	154.37	0.0064779	53.374	55.513	110.28	205.20	568.10	108.15	23.386	1.7248e-05	0.058633
580.47	3.5899	444.61	0.0022492	44.740	45.484	92.996	200.36	449.71	154.60	5.1363	5.2458e-05	0.076834	0.00041517	155.05	0.0064497	53.376	55.509	110.27	205.30	573.76	107.95	23.402	1.7285e-05	0.058828
580.63	3.5968	443.82	0.0022532	44.790	45.537	93.086	200.45	452.98	153.72	5.1956	5.2290e-05	0.076870	0.00040787	155.73	0.0064215	53.377	55.505	110.25	205.40	579.57	107.75	23.417	1.7323e-05	0.059026
580.78	3.6036	443.02	0.0022572	44.841	45.591	93.176	200.54	456.33	152.84	5.2560	5.2122e-05	0.076908	0.00040060	156.41	0.0063933	53.378	55.501	110.24	205.51	585.53	107.55	23.432	1.7362e-05	0.059226
580.93	3.6105	442.22	0.0022613	44.892	45.644	93.265	200.63	459.78	151.96	5.3174	5.1954e-05	0.076947	0.00039338	157.11	0.0063651	53.379	55.496	110.22	205.61	591.65	107.35	23.447	1.7401e-05	0.059429
581.09	3.6174	441.41	0.0022655	44.943	45.698	93.355	200.73	463.33	151.08	5.3800	5.1785e-05	0.076987	0.00038620	157.80	0.0063370	53.379	55.491	110.21	205.72	597.93	107.14	23.461	1.7440e-05	0.059634
581.24	3.6243	440.60	0.0022696	44.994	45.752	93.446	200.82	466.98	150.19	5.4436	5.1615e-05	0.077029	0.00037907	158.51	0.0063088	53.380	55.486	110.19	205.82	604.38	106.94	23.476	1.7480e-05	0.059842
581.39	3.6311	439.78	0.0022739	45.045	45.806	93.536	200.91	470.74	149.31	5.5084	5.1444e-05	0.077072	0.00037197	159.22	0.0062807	53.380	55.481	110.18	205.93	611.02	106.74	23.490	1.7520e-05	0.060052
581.55	3.6380	438.96	0.0022781	45.096	45.860	93.626	201.01	474.62	148.43	5.5744	5.1273e-05	0.077117	0.00036492	159.93	0.0062526	53.379	55.475	110.16	206.03	617.83	106.53	23.504	1.7561e-05	0.060265
581.70	3.6449	438.13	0.0022824	45.148	45.914	93.717	201.10	478.61	147.55	5.6416	5.1101e-05	0.077163	0.00035791	160.66	0.0062245	53.379	55.469	110.14	206.14	624.84	106.33	23.518	1.7603e-05	0.060481
