Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
298.15	0.66538	1206.7	0.00082870	23.875	23.931	114.27	93.039	145.36	506.47	-0.020398	0.00019489	0.081134	0.0080312	32.350	0.030912	39.973	42.071	175.11	85.374	105.26	144.26	25.635	1.1693e-05	0.013825
299.15	0.68543	1202.9	0.00083131	24.019	24.077	114.75	93.181	145.78	501.83	-0.012316	0.00019248	0.080705	0.0079004	33.335	0.029998	40.025	42.123	175.07	85.698	105.93	144.05	25.414	1.1735e-05	0.013925
300.15	0.70592	1199.1	0.00083396	24.163	24.223	115.23	93.324	146.22	497.19	-0.0040136	0.00019010	0.080277	0.0077700	34.346	0.029115	40.077	42.174	175.04	86.023	106.60	143.84	25.198	1.1777e-05	0.014026
