Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
149.60	4.1521	683.33	0.0014634	-0.45696	-0.26253	126.24	28.733	164.55	281.19	1.6453	4.3685e-05	0.064693	0.00057197	208.64	0.0047929	1.7212	2.3580	143.75	33.215	195.74	173.43	8.7766	1.4514e-05	0.028813
149.65	4.1605	682.35	0.0014655	-0.45149	-0.25639	126.27	28.763	165.76	280.26	1.6568	4.3586e-05	0.064628	0.00056480	209.42	0.0047751	1.7178	2.3535	143.71	33.259	197.66	173.35	8.7591	1.4539e-05	0.028917
149.70	4.1689	681.37	0.0014676	-0.44601	-0.25023	126.31	28.794	167.00	279.33	1.6683	4.3488e-05	0.064563	0.00055765	210.20	0.0047573	1.7144	2.3490	143.68	33.304	199.61	173.28	8.7415	1.4565e-05	0.029022
149.75	4.1773	680.39	0.0014698	-0.44051	-0.24405	126.35	28.824	168.26	278.40	1.6800	4.3389e-05	0.064499	0.00055054	210.99	0.0047395	1.7110	2.3445	143.64	33.349	201.61	173.20	8.7238	1.4591e-05	0.029128
149.80	4.1857	679.40	0.0014719	-0.43500	-0.23786	126.39	28.855	169.55	277.47	1.6918	4.3289e-05	0.064435	0.00054345	211.79	0.0047218	1.7076	2.3400	143.60	33.394	203.64	173.13	8.7060	1.4617e-05	0.029236
149.85	4.1941	678.40	0.0014740	-0.42948	-0.23165	126.43	28.887	170.86	276.53	1.7036	4.3190e-05	0.064372	0.00053639	212.58	0.0047040	1.7041	2.3354	143.56	33.439	205.71	173.05	8.6882	1.4643e-05	0.029344
149.90	4.2025	677.41	0.0014762	-0.42394	-0.22542	126.47	28.919	172.20	275.60	1.7156	4.3091e-05	0.064309	0.00052935	213.39	0.0046863	1.7006	2.3308	143.52	33.485	207.83	172.97	8.6703	1.4670e-05	0.029454
149.95	4.2109	676.40	0.0014784	-0.41839	-0.21918	126.51	28.951	173.57	274.66	1.7277	4.2991e-05	0.064247	0.00052235	214.19	0.0046687	1.6971	2.3262	143.48	33.532	209.99	172.90	8.6523	1.4696e-05	0.029564
150.00	4.2193	675.39	0.0014806	-0.41282	-0.21292	126.55	28.984	174.96	273.72	1.7399	4.2891e-05	0.064185	0.00051537	215.01	0.0046510	1.6935	2.3215	143.44	33.578	212.20	172.82	8.6342	1.4724e-05	0.029676
150.05	4.2277	674.38	0.0014828	-0.40724	-0.20664	126.59	29.018	176.38	272.77	1.7522	4.2792e-05	0.064123	0.00050843	215.83	0.0046334	1.6900	2.3168	143.40	33.625	214.45	172.74	8.6160	1.4751e-05	0.029790
150.11	4.2361	673.36	0.0014851	-0.40164	-0.20034	126.62	29.052	177.84	271.83	1.7647	4.2692e-05	0.064062	0.00050151	216.65	0.0046158	1.6864	2.3120	143.36	33.673	216.75	172.66	8.5978	1.4778e-05	0.029904
150.16	4.2445	672.34	0.0014873	-0.39603	-0.19402	126.66	29.086	179.32	270.88	1.7772	4.2591e-05	0.064001	0.00049462	217.48	0.0045982	1.6827	2.3073	143.32	33.721	219.10	172.58	8.5795	1.4806e-05	0.030020
150.21	4.2530	671.32	0.0014896	-0.39040	-0.18768	126.70	29.121	180.84	269.93	1.7899	4.2491e-05	0.063941	0.00048775	218.31	0.0045806	1.6791	2.3024	143.28	33.769	221.50	172.50	8.5611	1.4834e-05	0.030137
150.26	4.2614	670.28	0.0014919	-0.38476	-0.18132	126.74	29.156	182.38	268.98	1.8027	4.2390e-05	0.063882	0.00048092	219.15	0.0045631	1.6754	2.2976	143.24	33.817	223.95	172.42	8.5426	1.4862e-05	0.030256
150.31	4.2698	669.25	0.0014942	-0.37910	-0.17495	126.78	29.192	183.97	268.03	1.8157	4.2289e-05	0.063822	0.00047412	220.00	0.0045455	1.6717	2.2927	143.20	33.866	226.46	172.34	8.5240	1.4891e-05	0.030376
150.36	4.2782	668.20	0.0014966	-0.37342	-0.16855	126.82	29.228	185.58	267.07	1.8287	4.2188e-05	0.063764	0.00046734	220.85	0.0045280	1.6679	2.2878	143.16	33.915	229.02	172.26	8.5053	1.4920e-05	0.030497
150.41	4.2866	667.16	0.0014989	-0.36772	-0.16213	126.86	29.265	187.24	266.11	1.8419	4.2087e-05	0.063706	0.00046059	221.70	0.0045105	1.6641	2.2828	143.12	33.965	231.64	172.18	8.4865	1.4949e-05	0.030620
150.46	4.2950	666.10	0.0015013	-0.36201	-0.15569	126.90	29.303	188.93	265.15	1.8552	4.1986e-05	0.063648	0.00045387	222.57	0.0044930	1.6603	2.2778	143.08	34.015	234.32	172.10	8.4676	1.4978e-05	0.030744
150.51	4.3034	665.04	0.0015037	-0.35628	-0.14922	126.94	29.341	190.66	264.19	1.8687	4.1884e-05	0.063591	0.00044719	223.44	0.0044756	1.6565	2.2728	143.04	34.066	237.07	172.01	8.4487	1.5008e-05	0.030870
150.55	4.3118	663.98	0.0015061	-0.35053	-0.14274	126.98	29.379	192.43	263.23	1.8823	4.1782e-05	0.063534	0.00044052	224.31	0.0044581	1.6526	2.2677	142.99	34.117	239.87	171.93	8.4296	1.5038e-05	0.030998
150.60	4.3202	662.91	0.0015085	-0.34476	-0.13623	127.02	29.419	194.24	262.26	1.8960	4.1680e-05	0.063478	0.00043389	225.19	0.0044407	1.6487	2.2626	142.95	34.168	242.75	171.85	8.4104	1.5068e-05	0.031127
150.65	4.3286	661.83	0.0015110	-0.33898	-0.12969	127.07	29.458	196.10	261.29	1.9099	4.1577e-05	0.063423	0.00042729	226.08	0.0044232	1.6448	2.2574	142.91	34.220	245.69	171.76	8.3912	1.5098e-05	0.031258
150.70	4.3370	660.75	0.0015134	-0.33317	-0.12313	127.11	29.499	198.00	260.31	1.9239	4.1475e-05	0.063368	0.00042072	226.97	0.0044058	1.6408	2.2522	142.87	34.272	248.70	171.68	8.3718	1.5129e-05	0.031390
150.75	4.3454	659.66	0.0015159	-0.32734	-0.11655	127.15	29.540	199.95	259.34	1.9381	4.1372e-05	0.063314	0.00041417	227.87	0.0043884	1.6368	2.2470	142.83	34.325	251.79	171.59	8.3523	1.5160e-05	0.031525
150.80	4.3538	658.56	0.0015185	-0.32149	-0.10994	127.19	29.582	201.95	258.36	1.9524	4.1268e-05	0.063261	0.00040766	228.78	0.0043710	1.6327	2.2417	142.78	34.378	254.96	171.51	8.3327	1.5192e-05	0.031661
150.85	4.3622	657.46	0.0015210	-0.31562	-0.10331	127.23	29.624	203.99	257.38	1.9669	4.1165e-05	0.063208	0.00040117	229.70	0.0043536	1.6286	2.2363	142.74	34.432	258.20	171.42	8.3130	1.5223e-05	0.031799
150.90	4.3706	656.35	0.0015236	-0.30973	-0.096649	127.27	29.667	206.09	256.39	1.9816	4.1061e-05	0.063156	0.00039472	230.62	0.0043362	1.6245	2.2310	142.70	34.486	261.53	171.33	8.2932	1.5256e-05	0.031939
150.95	4.3790	655.24	0.0015262	-0.30381	-0.089961	127.31	29.711	208.25	255.40	1.9964	4.0957e-05	0.063104	0.00038829	231.55	0.0043188	1.6204	2.2255	142.65	34.541	264.94	171.24	8.2733	1.5288e-05	0.032080
151.00	4.3874	654.11	0.0015288	-0.29787	-0.083244	127.35	29.755	210.46	254.41	2.0113	4.0852e-05	0.063054	0.00038189	232.48	0.0043014	1.6162	2.2201	142.61	34.596	268.44	171.15	8.2533	1.5321e-05	0.032224
151.05	4.3958	652.99	0.0015314	-0.29191	-0.076500	127.40	29.800	212.73	253.42	2.0265	4.0748e-05	0.063004	0.00037552	233.42	0.0042840	1.6119	2.2145	142.56	34.652	272.03	171.07	8.2331	1.5354e-05	0.032370
151.10	4.4042	651.85	0.0015341	-0.28593	-0.069725	127.44	29.846	215.06	252.42	2.0418	4.0642e-05	0.062954	0.00036919	234.37	0.0042667	1.6077	2.2090	142.52	34.708	275.72	170.98	8.2129	1.5387e-05	0.032518
151.14	4.4126	650.70	0.0015368	-0.27992	-0.062921	127.48	29.892	217.45	251.42	2.0572	4.0537e-05	0.062906	0.00036288	235.33	0.0042493	1.6034	2.2033	142.47	34.765	279.51	170.88	8.1925	1.5421e-05	0.032668
151.19	4.4210	649.55	0.0015395	-0.27388	-0.056086	127.52	29.940	219.91	250.42	2.0729	4.0431e-05	0.062858	0.00035660	236.30	0.0042319	1.5990	2.1977	142.43	34.822	283.40	170.79	8.1719	1.5456e-05	0.032820
151.24	4.4295	648.39	0.0015423	-0.26782	-0.049219	127.57	29.988	222.44	249.41	2.0887	4.0325e-05	0.062811	0.00035035	237.27	0.0042145	1.5946	2.1919	142.38	34.880	287.41	170.70	8.1513	1.5490e-05	0.032975
151.29	4.4379	647.23	0.0015451	-0.26173	-0.042319	127.61	30.037	225.04	248.40	2.1048	4.0218e-05	0.062765	0.00034414	238.26	0.0041971	1.5902	2.1862	142.34	34.938	291.52	170.61	8.1305	1.5525e-05	0.033132
151.34	4.4463	646.05	0.0015479	-0.25561	-0.035386	127.65	30.087	227.72	247.39	2.1210	4.0111e-05	0.062720	0.00033795	239.25	0.0041797	1.5857	2.1803	142.29	34.997	295.75	170.51	8.1096	1.5561e-05	0.033292
151.39	4.4547	644.87	0.0015507	-0.24946	-0.028419	127.69	30.137	230.48	246.37	2.1374	4.0004e-05	0.062676	0.00033179	240.25	0.0041623	1.5811	2.1745	142.25	35.057	300.11	170.42	8.0886	1.5597e-05	0.033454
151.43	4.4631	643.68	0.0015536	-0.24329	-0.021417	127.74	30.189	233.32	245.35	2.1540	3.9896e-05	0.062632	0.00032567	241.26	0.0041449	1.5766	2.1685	142.20	35.117	304.59	170.32	8.0674	1.5633e-05	0.033618
151.48	4.4715	642.47	0.0015565	-0.23708	-0.014378	127.78	30.241	236.25	244.33	2.1708	3.9787e-05	0.062590	0.00031957	242.28	0.0041275	1.5719	2.1625	142.15	35.178	309.21	170.23	8.0460	1.5670e-05	0.033786
151.53	4.4799	641.26	0.0015594	-0.23085	-0.0073025	127.83	30.295	239.26	243.30	2.1879	3.9679e-05	0.062549	0.00031351	243.30	0.0041101	1.5673	2.1564	142.11	35.240	313.96	170.13	8.0246	1.5707e-05	0.033956
151.58	4.4883	640.04	0.0015624	-0.22458	-0.00018866	127.87	30.349	242.37	242.26	2.2051	3.9569e-05	0.062508	0.00030747	244.34	0.0040926	1.5625	2.1503	142.06	35.302	318.87	170.03	8.0029	1.5745e-05	0.034129
151.63	4.4967	638.82	0.0015654	-0.21828	0.0069644	127.91	30.404	245.59	241.23	2.2226	3.9460e-05	0.062469	0.00030147	245.39	0.0040752	1.5578	2.1441	142.01	35.365	323.92	169.93	7.9812	1.5783e-05	0.034304
151.67	4.5051	637.58	0.0015684	-0.21194	0.014158	127.96	30.460	248.90	240.19	2.2403	3.9349e-05	0.062430	0.00029550	246.45	0.0040577	1.5529	2.1379	141.96	35.428	329.14	169.83	7.9592	1.5821e-05	0.034483
