Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
491.34	0.10599	592.22	0.0016886	0.93124	0.96172	1.9584	434.33	506.27	628.57	-0.12357	0.00019185	0.094716	0.0096807	4.7754	0.20941	40.610	44.390	90.346	415.70	428.21	145.09	27.393	7.4409e-06	0.024932
492.54	0.10902	591.10	0.0016918	1.5379	1.5694	3.1918	435.06	507.15	624.88	-0.11997	0.00019013	0.094485	0.0095983	4.9080	0.20375	41.085	44.869	91.102	416.55	429.16	145.03	27.219	7.4594e-06	0.025073
493.71	0.11205	589.99	0.0016949	2.1325	2.1649	4.3976	435.77	508.00	621.27	-0.11639	0.00018846	0.094258	0.0095178	5.0405	0.19839	41.551	45.337	91.842	417.38	430.09	144.96	27.051	7.4775e-06	0.025211
494.86	0.11508	588.91	0.0016981	2.7155	2.7488	5.5772	436.47	508.84	617.74	-0.11284	0.00018684	0.094037	0.0094391	5.1731	0.19331	42.008	45.797	92.567	418.18	431.00	144.89	26.890	7.4952e-06	0.025347
495.99	0.11811	587.85	0.0017011	3.2874	3.3217	6.7318	437.15	509.66	614.29	-0.10932	0.00018526	0.093820	0.0093621	5.3058	0.18847	42.455	46.247	93.277	418.98	431.89	144.82	26.735	7.5126e-06	0.025481
497.09	0.12113	586.80	0.0017042	3.8489	3.8840	7.8625	437.82	510.47	610.90	-0.10582	0.00018373	0.093608	0.0092868	5.4384	0.18388	42.894	46.688	93.973	419.75	432.77	144.74	26.586	7.5296e-06	0.025613
498.17	0.12416	585.77	0.0017072	4.4002	4.4363	8.9706	438.47	511.26	607.58	-0.10235	0.00018224	0.093400	0.0092130	5.5712	0.17950	43.326	47.122	94.655	420.51	433.63	144.67	26.442	7.5463e-06	0.025743
499.23	0.12719	584.75	0.0017101	4.9418	4.9789	10.057	439.11	512.04	604.32	-0.098890	0.00018079	0.093196	0.0091408	5.7039	0.17532	43.749	47.547	95.325	421.25	434.48	144.59	26.303	7.5628e-06	0.025871
500.27	0.13022	583.75	0.0017131	5.4743	5.5123	11.122	439.74	512.81	601.12	-0.095454	0.00017938	0.092995	0.0090700	5.8368	0.17133	44.165	47.965	95.982	421.98	435.31	144.51	26.169	7.5789e-06	0.025997
501.29	0.13325	582.77	0.0017159	5.9978	6.0367	12.168	440.35	513.56	597.98	-0.092037	0.00017800	0.092799	0.0090006	5.9697	0.16751	44.574	48.376	96.628	422.70	436.13	144.42	26.039	7.5947e-06	0.026121
