Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
340.45	2.9228	413.39	0.0024190	16.112	16.409	67.416	72.683	159.03	392.76	1.3748	5.9609e-05	0.086070	0.0020689	71.525	0.013981	24.143	25.862	95.182	74.734	148.43	189.69	18.775	1.1960e-05	0.030787
340.58	2.9304	412.99	0.0024213	16.130	16.429	67.471	72.717	159.41	391.66	1.3848	5.9499e-05	0.086000	0.0020552	71.784	0.013931	24.143	25.861	95.165	74.788	148.98	189.54	18.770	1.1977e-05	0.030856
340.71	2.9380	412.59	0.0024237	16.149	16.448	67.526	72.751	159.78	390.56	1.3948	5.9389e-05	0.085931	0.0020415	72.044	0.013880	24.143	25.859	95.147	74.842	149.53	189.39	18.764	1.1994e-05	0.030925
340.84	2.9456	412.19	0.0024261	16.167	16.468	67.581	72.786	160.16	389.46	1.4049	5.9279e-05	0.085862	0.0020279	72.305	0.013830	24.144	25.858	95.130	74.897	150.09	189.25	18.758	1.2012e-05	0.030994
340.98	2.9532	411.79	0.0024284	16.186	16.487	67.636	72.821	160.53	388.37	1.4151	5.9169e-05	0.085793	0.0020143	72.566	0.013781	24.144	25.856	95.112	74.952	150.65	189.10	18.753	1.2029e-05	0.031064
341.11	2.9608	411.38	0.0024308	16.204	16.507	67.691	72.855	160.92	387.27	1.4254	5.9059e-05	0.085724	0.0020008	72.828	0.013731	24.144	25.855	95.095	75.006	151.22	188.95	18.747	1.2047e-05	0.031134
341.24	2.9683	410.98	0.0024332	16.222	16.526	67.745	72.890	161.30	386.18	1.4357	5.8949e-05	0.085655	0.0019873	73.091	0.013682	24.144	25.853	95.077	75.061	151.79	188.80	18.742	1.2064e-05	0.031204
341.37	2.9759	410.58	0.0024356	16.241	16.546	67.800	72.925	161.69	385.08	1.4461	5.8839e-05	0.085586	0.0019738	73.355	0.013632	24.144	25.851	95.060	75.116	152.37	188.66	18.736	1.2082e-05	0.031275
341.50	2.9835	410.17	0.0024380	16.259	16.565	67.855	72.960	162.09	383.99	1.4566	5.8730e-05	0.085517	0.0019604	73.620	0.013583	24.144	25.850	95.042	75.171	152.96	188.51	18.730	1.2100e-05	0.031345
341.63	2.9911	409.77	0.0024404	16.277	16.585	67.909	72.995	162.48	382.89	1.4671	5.8620e-05	0.085448	0.0019470	73.885	0.013535	24.144	25.848	95.024	75.227	153.55	188.36	18.725	1.2118e-05	0.031417
341.76	2.9987	409.36	0.0024428	16.296	16.604	67.964	73.030	162.88	381.80	1.4777	5.8511e-05	0.085379	0.0019336	74.151	0.013486	24.144	25.846	95.006	75.282	154.14	188.21	18.719	1.2135e-05	0.031488
