Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
383.94	1.8727	446.25	0.0022409	28.636	28.880	110.08	120.84	191.91	422.93	0.70700	6.9544e-05	0.075075	0.0030561	50.100	0.019960	40.410	42.582	145.77	121.19	166.46	171.35	19.100	1.0175e-05	0.029837
384.12	1.8790	445.87	0.0022428	28.669	28.914	110.17	120.89	192.14	421.80	0.71307	6.9395e-05	0.075023	0.0030398	50.307	0.019878	40.422	42.592	145.78	121.26	166.79	171.19	19.103	1.0186e-05	0.029886
384.30	1.8853	445.49	0.0022447	28.702	28.948	110.26	120.95	192.38	420.67	0.71917	6.9247e-05	0.074971	0.0030235	50.515	0.019796	40.433	42.603	145.79	121.34	167.11	171.03	19.106	1.0196e-05	0.029934
384.48	1.8917	445.11	0.0022466	28.735	28.982	110.34	121.00	192.62	419.54	0.72531	6.9100e-05	0.074919	0.0030073	50.722	0.019715	40.445	42.613	145.80	121.41	167.43	170.87	19.109	1.0207e-05	0.029982
384.66	1.8980	444.74	0.0022485	28.768	29.016	110.43	121.06	192.86	418.41	0.73148	6.8952e-05	0.074868	0.0029911	50.931	0.019634	40.457	42.623	145.80	121.48	167.76	170.71	19.112	1.0217e-05	0.030031
384.84	1.9043	444.36	0.0022504	28.801	29.050	110.52	121.11	193.10	417.29	0.73769	6.8806e-05	0.074816	0.0029749	51.140	0.019554	40.468	42.633	145.81	121.56	168.09	170.55	19.115	1.0228e-05	0.030079
385.02	1.9107	443.98	0.0022523	28.834	29.084	110.60	121.17	193.34	416.16	0.74393	6.8659e-05	0.074765	0.0029589	51.349	0.019475	40.480	42.643	145.82	121.63	168.42	170.39	19.119	1.0239e-05	0.030128
385.20	1.9170	443.61	0.0022543	28.867	29.118	110.69	121.22	193.58	415.04	0.75021	6.8513e-05	0.074714	0.0029429	51.559	0.019395	40.492	42.653	145.82	121.71	168.75	170.23	19.122	1.0250e-05	0.030177
385.38	1.9233	443.23	0.0022562	28.900	29.152	110.77	121.28	193.82	413.92	0.75652	6.8368e-05	0.074662	0.0029269	51.769	0.019317	40.503	42.662	145.83	121.78	169.09	170.06	19.126	1.0260e-05	0.030226
385.56	1.9296	442.85	0.0022581	28.932	29.186	110.86	121.34	194.07	412.80	0.76288	6.8223e-05	0.074612	0.0029110	51.980	0.019238	40.515	42.672	145.84	121.85	169.42	169.90	19.129	1.0271e-05	0.030274
385.74	1.9360	442.48	0.0022600	28.965	29.219	110.94	121.39	194.31	411.69	0.76926	6.8078e-05	0.074561	0.0028951	52.191	0.019160	40.526	42.682	145.85	121.93	169.76	169.74	19.133	1.0282e-05	0.030323
385.92	1.9423	442.10	0.0022619	28.998	29.253	111.03	121.45	194.56	410.57	0.77569	6.7934e-05	0.074510	0.0028793	52.402	0.019083	40.537	42.692	145.85	122.00	170.10	169.58	19.137	1.0293e-05	0.030372
386.10	1.9486	441.72	0.0022639	29.030	29.287	111.11	121.50	194.81	409.46	0.78215	6.7790e-05	0.074460	0.0028636	52.614	0.019006	40.549	42.701	145.86	122.08	170.44	169.42	19.141	1.0304e-05	0.030422
386.27	1.9549	441.34	0.0022658	29.063	29.320	111.20	121.56	195.06	408.35	0.78865	6.7646e-05	0.074410	0.0028479	52.827	0.018930	40.560	42.711	145.87	122.15	170.78	169.26	19.144	1.0314e-05	0.030471
386.45	1.9613	440.97	0.0022677	29.095	29.354	111.28	121.61	195.31	407.24	0.79519	6.7503e-05	0.074359	0.0028323	53.040	0.018854	40.571	42.720	145.87	122.22	171.13	169.09	19.148	1.0325e-05	0.030520
386.63	1.9676	440.59	0.0022697	29.127	29.387	111.37	121.67	195.56	406.13	0.80177	6.7360e-05	0.074309	0.0028167	53.253	0.018778	40.582	42.730	145.88	122.30	171.48	168.93	19.152	1.0336e-05	0.030569
386.80	1.9739	440.21	0.0022716	29.160	29.420	111.45	121.72	195.81	405.02	0.80839	6.7218e-05	0.074260	0.0028012	53.467	0.018703	40.593	42.739	145.88	122.37	171.83	168.77	19.157	1.0347e-05	0.030619
