Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
298.15	0.10605	1476.3	0.00067738	30.453	30.463	147.82	82.098	120.99	731.91	-0.39845	0.00039830	0.086727	0.017806	6.1063	0.16377	52.925	55.310	231.16	73.451	83.759	137.86	42.595	1.0154e-05	0.0084474
299.15	0.10982	1473.9	0.00067848	30.574	30.584	148.22	82.153	121.13	728.59	-0.39587	0.00039426	0.086440	0.017678	6.3083	0.15852	52.989	55.381	231.11	73.598	83.950	137.97	42.086	1.0187e-05	0.0084897
300.15	0.11369	1471.5	0.00067958	30.695	30.706	148.63	82.207	121.26	725.27	-0.39325	0.00039027	0.086153	0.017550	6.5154	0.15348	53.054	55.451	231.07	73.744	84.142	138.08	41.590	1.0219e-05	0.0085321
