Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
418.86	1.4761	468.03	0.0021366	21.157	21.385	58.284	160.78	230.30	417.86	0.54861	7.7977e-05	0.076451	0.0033412	43.163	0.023168	35.616	38.083	98.150	159.40	198.88	162.46	19.258	9.7701e-06	0.032565
419.08	1.4817	467.64	0.0021384	21.204	21.433	58.397	160.86	230.54	416.75	0.55380	7.7809e-05	0.076409	0.0033232	43.356	0.023065	35.638	38.104	98.178	159.50	199.18	162.31	19.261	9.7778e-06	0.032623
419.29	1.4873	467.26	0.0021402	21.252	21.481	58.511	160.93	230.77	415.64	0.55902	7.7642e-05	0.076366	0.0033053	43.549	0.022963	35.661	38.125	98.205	159.59	199.48	162.15	19.265	9.7856e-06	0.032681
419.50	1.4929	466.87	0.0021419	21.299	21.530	58.623	161.00	231.01	414.53	0.56427	7.7475e-05	0.076324	0.0032874	43.743	0.022861	35.683	38.146	98.233	159.69	199.79	162.00	19.269	9.7933e-06	0.032739
419.71	1.4985	466.48	0.0021437	21.346	21.578	58.736	161.08	231.24	413.43	0.56954	7.7308e-05	0.076283	0.0032697	43.937	0.022760	35.706	38.166	98.260	159.78	200.10	161.84	19.273	9.8010e-06	0.032798
419.92	1.5042	466.09	0.0021455	21.393	21.626	58.849	161.15	231.48	412.33	0.57484	7.7142e-05	0.076241	0.0032520	44.132	0.022660	35.728	38.187	98.287	159.88	200.40	161.69	19.277	9.8088e-06	0.032856
420.13	1.5098	465.71	0.0021473	21.440	21.674	58.961	161.23	231.71	411.22	0.58017	7.6977e-05	0.076199	0.0032343	44.326	0.022560	35.750	38.208	98.314	159.97	200.71	161.53	19.281	9.8166e-06	0.032915
420.34	1.5154	465.32	0.0021491	21.487	21.722	59.073	161.30	231.95	410.13	0.58553	7.6812e-05	0.076158	0.0032167	44.522	0.022461	35.772	38.228	98.341	160.06	201.02	161.37	19.286	9.8243e-06	0.032973
420.55	1.5210	464.93	0.0021509	21.533	21.769	59.184	161.37	232.19	409.03	0.59092	7.6648e-05	0.076117	0.0031992	44.717	0.022363	35.794	38.248	98.368	160.16	201.33	161.22	19.290	9.8321e-06	0.033032
420.76	1.5266	464.54	0.0021526	21.580	21.817	59.295	161.45	232.43	407.94	0.59633	7.6484e-05	0.076076	0.0031818	44.913	0.022265	35.816	38.268	98.394	160.25	201.64	161.06	19.295	9.8399e-06	0.033091
