Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
426.62	7.3741	715.68	0.0013973	17.224	17.884	50.140	60.528	632.48	199.06	4.3438	5.9660e-05	0.085394	-0.0010211	331.32	0.0030182	21.899	23.325	62.894	61.047	828.30	174.09	10.931	2.7945e-05	0.062954
426.72	7.3872	713.44	0.0014017	17.252	17.916	50.212	60.595	649.50	198.27	4.3832	5.9394e-05	0.085565	-0.0010271	333.25	0.0030007	21.874	23.294	62.816	61.124	851.35	173.95	10.889	2.8043e-05	0.063605
426.83	7.4004	711.17	0.0014061	17.281	17.948	50.284	60.662	667.53	197.48	4.4233	5.9125e-05	0.085750	-0.0010328	335.21	0.0029832	21.849	23.263	62.737	61.202	875.68	173.82	10.845	2.8143e-05	0.064278
426.94	7.4135	708.86	0.0014107	17.310	17.980	50.358	60.730	686.64	196.69	4.4640	5.8853e-05	0.085948	-0.0010382	337.21	0.0029655	21.823	23.231	62.657	61.280	901.42	173.69	10.801	2.8246e-05	0.064972
427.04	7.4266	706.51	0.0014154	17.340	18.013	50.433	60.800	706.93	195.89	4.5054	5.8578e-05	0.086163	-0.0010432	339.24	0.0029477	21.796	23.199	62.576	61.359	928.67	173.56	10.757	2.8351e-05	0.065691
427.15	7.4398	704.12	0.0014202	17.370	18.047	50.508	60.870	728.53	195.10	4.5475	5.8300e-05	0.086393	-0.0010478	341.32	0.0029298	21.770	23.166	62.493	61.439	957.57	173.42	10.711	2.8458e-05	0.066435
427.26	7.4529	701.69	0.0014251	17.400	18.081	50.585	60.941	751.54	194.31	4.5903	5.8019e-05	0.086641	-0.0010521	343.43	0.0029118	21.742	23.132	62.408	61.519	988.29	173.28	10.665	2.8568e-05	0.067206
427.36	7.4661	699.22	0.0014302	17.431	18.115	50.663	61.014	776.12	193.52	4.6339	5.7734e-05	0.086908	-0.0010559	345.59	0.0028936	21.714	23.098	62.323	61.601	1021.0	173.14	10.618	2.8680e-05	0.068007
427.47	7.4792	696.70	0.0014353	17.463	18.150	50.742	61.087	802.42	192.73	4.6783	5.7445e-05	0.087195	-0.0010594	347.80	0.0028752	21.686	23.063	62.235	61.683	1055.9	173.00	10.571	2.8796e-05	0.068839
427.57	7.4924	694.14	0.0014406	17.494	18.186	50.822	61.162	830.62	191.93	4.7236	5.7152e-05	0.087504	-0.0010624	350.05	0.0028567	21.656	23.028	62.146	61.766	1093.1	172.86	10.522	2.8914e-05	0.069705
427.68	7.5055	691.52	0.0014461	17.527	18.222	50.904	61.238	860.93	191.14	4.7696	5.6855e-05	0.087838	-0.0010649	352.36	0.0028380	21.626	22.991	62.055	61.850	1133.0	172.72	10.473	2.9036e-05	0.070607
427.78	7.5186	688.85	0.0014517	17.560	18.259	50.987	61.316	893.59	190.35	4.8166	5.6553e-05	0.088197	-0.0010670	354.72	0.0028191	21.596	22.954	61.962	61.934	1175.9	172.57	10.423	2.9161e-05	0.071548
427.89	7.5318	686.12	0.0014575	17.593	18.296	51.072	61.395	928.87	189.55	4.8646	5.6247e-05	0.088585	-0.0010685	357.14	0.0028000	21.565	22.916	61.868	62.020	1222.0	172.43	10.372	2.9290e-05	0.072532
427.99	7.5449	683.33	0.0014634	17.627	18.335	51.159	61.475	967.09	188.76	4.9135	5.5936e-05	0.089004	-0.0010695	359.62	0.0027807	21.532	22.877	61.771	62.107	1271.8	172.28	10.320	2.9422e-05	0.073562
428.10	7.5581	680.47	0.0014696	17.662	18.374	51.247	61.556	1008.6	187.97	4.9634	5.5619e-05	0.089458	-0.0010699	362.16	0.0027612	21.500	22.836	61.672	62.194	1325.7	172.13	10.266	2.9558e-05	0.074643
428.20	7.5712	677.55	0.0014759	17.698	18.413	51.337	61.640	1053.9	187.17	5.0145	5.5297e-05	0.089950	-0.0010697	364.77	0.0027414	21.466	22.795	61.570	62.283	1384.1	171.97	10.212	2.9699e-05	0.075779
428.30	7.5843	674.55	0.0014825	17.734	18.454	51.429	61.725	1103.4	186.38	5.0667	5.4969e-05	0.090485	-0.0010689	367.46	0.0027214	21.431	22.753	61.466	62.372	1447.8	171.82	10.156	2.9845e-05	0.076977
428.41	7.5975	671.48	0.0014893	17.771	18.496	51.524	61.811	1157.8	185.59	5.1201	5.4634e-05	0.091066	-0.0010673	370.22	0.0027011	21.395	22.710	61.360	62.463	1517.5	171.66	10.099	2.9996e-05	0.078131
428.51	7.6106	668.32	0.0014963	17.809	18.539	51.620	61.899	1217.8	184.79	5.1749	5.4292e-05	0.091701	-0.0010650	373.07	0.0026804	21.358	22.665	61.250	62.554	1593.9	171.50	10.041	3.0152e-05	0.078568
428.62	7.6238	665.06	0.0015036	17.848	18.582	51.720	61.990	1284.2	184.00	5.2310	5.3943e-05	0.092395	-0.0010619	376.01	0.0026595	21.320	22.619	61.138	62.647	1678.2	171.34	9.9810	3.0314e-05	0.079019
428.72	7.6369	661.71	0.0015112	17.888	18.627	51.822	62.082	1358.1	183.20	5.2886	5.3586e-05	0.093156	-0.0010579	379.05	0.0026381	21.281	22.572	61.022	62.741	1771.5	171.17	9.9195	3.0482e-05	0.079486
428.82	7.6501	658.26	0.0015192	17.929	18.674	51.927	62.176	1440.9	182.41	5.3477	5.3220e-05	0.093996	-0.0010529	382.20	0.0026164	21.240	22.523	60.902	62.836	1875.4	171.01	9.8564	3.0657e-05	0.079968
428.92	7.6632	654.68	0.0015275	17.972	18.722	52.035	62.273	1534.2	181.61	5.4086	5.2844e-05	0.094923	-0.0010469	385.47	0.0025943	21.198	22.472	60.779	62.933	1991.9	170.83	9.7913	3.0840e-05	0.080469
429.03	7.6763	650.98	0.0015361	18.016	18.771	52.147	62.372	1639.9	180.81	5.4714	5.2458e-05	0.095954	-0.0010398	388.86	0.0025716	21.155	22.419	60.651	63.030	2123.1	170.66	9.7242	3.1032e-05	0.080990
429.13	7.6895	647.14	0.0015453	18.061	18.822	52.264	62.474	1760.7	180.02	5.5362	5.2060e-05	0.097106	-0.0010313	392.39	0.0025485	21.109	22.364	60.518	63.129	2272.2	170.48	9.6548	3.1233e-05	0.081533
