Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
507.29	7.4012	402.92	0.0024819	22.397	22.986	52.491	122.31	564.58	214.91	3.5855	4.9548e-05	0.16604	0.00047459	144.85	0.0069036	30.414	32.052	70.362	131.23	997.98	226.34	9.7820	2.2213e-05	0.11830
507.40	7.4147	402.01	0.0024875	22.428	23.019	52.554	122.44	574.02	214.05	3.6172	4.9417e-05	0.16623	0.00046423	145.48	0.0068737	30.393	32.026	70.307	131.29	1012.0	225.89	9.7718	2.2277e-05	0.11907
507.50	7.4282	401.10	0.0024932	22.459	23.052	52.618	122.57	583.94	213.19	3.6494	4.9286e-05	0.16643	0.00045393	146.12	0.0068437	30.372	32.001	70.251	131.34	1026.7	225.43	9.7619	2.2343e-05	0.11988
507.61	7.4417	400.17	0.0024989	22.490	23.086	52.683	122.71	594.38	212.33	3.6823	4.9154e-05	0.16666	0.00044368	146.77	0.0068136	30.350	31.975	70.194	131.40	1042.3	224.96	9.7523	2.2409e-05	0.12071
507.72	7.4552	399.24	0.0025048	22.522	23.120	52.747	122.85	605.37	211.46	3.7158	4.9021e-05	0.16689	0.00043348	147.42	0.0067833	30.328	31.949	70.136	131.45	1058.7	224.49	9.7430	2.2477e-05	0.12158
507.82	7.4687	398.29	0.0025108	22.553	23.154	52.812	122.99	616.95	210.59	3.7500	4.8886e-05	0.16714	0.00042334	148.09	0.0067528	30.306	31.922	70.077	131.50	1076.1	224.01	9.7339	2.2546e-05	0.12247
507.93	7.4822	397.33	0.0025168	22.585	23.189	52.878	123.13	629.18	209.72	3.7848	4.8751e-05	0.16741	0.00041326	148.76	0.0067222	30.283	31.894	70.018	131.56	1094.4	223.52	9.7251	2.2616e-05	0.12340
508.04	7.4957	396.35	0.0025230	22.618	23.224	52.945	123.27	642.09	208.85	3.8202	4.8614e-05	0.16770	0.00040323	149.45	0.0066913	30.260	31.867	69.957	131.61	1113.9	223.02	9.7164	2.2687e-05	0.12437
508.14	7.5092	395.37	0.0025293	22.650	23.259	53.012	123.42	655.73	207.97	3.8564	4.8476e-05	0.16801	0.00039326	150.15	0.0066601	30.236	31.838	69.896	131.66	1134.5	222.52	9.7078	2.2760e-05	0.12538
508.25	7.5227	394.37	0.0025357	22.683	23.294	53.079	123.57	670.18	207.09	3.8932	4.8337e-05	0.16834	0.00038335	150.86	0.0066288	30.212	31.809	69.833	131.71	1156.3	222.01	9.6993	2.2834e-05	0.12643
508.35	7.5363	393.35	0.0025423	22.716	23.330	53.147	123.72	685.48	206.22	3.9307	4.8196e-05	0.16869	0.00037350	151.58	0.0065971	30.187	31.780	69.770	131.77	1179.6	221.49	9.6908	2.2910e-05	0.12752
508.46	7.5498	392.32	0.0025490	22.749	23.366	53.216	123.87	701.71	205.34	3.9689	4.8053e-05	0.16906	0.00036371	152.32	0.0065651	30.161	31.750	69.705	131.82	1204.3	220.97	9.6823	2.2987e-05	0.12866
508.56	7.5633	391.27	0.0025558	22.783	23.403	53.286	124.03	718.93	204.46	4.0078	4.7909e-05	0.16947	0.00035398	153.07	0.0065329	30.136	31.719	69.638	131.87	1230.7	220.44	9.6738	2.3066e-05	0.12985
508.67	7.5768	390.20	0.0025628	22.817	23.440	53.357	124.19	737.22	203.58	4.0474	4.7763e-05	0.16989	0.00034432	153.84	0.0065002	30.109	31.687	69.571	131.92	1258.9	219.91	9.6651	2.3146e-05	0.13110
508.77	7.5903	389.12	0.0025699	22.852	23.477	53.428	124.35	756.68	202.70	4.0877	4.7616e-05	0.17035	0.00033471	154.63	0.0064672	30.082	31.655	69.501	131.97	1289.1	219.37	9.6563	2.3229e-05	0.13241
508.88	7.6038	388.01	0.0025772	22.887	23.515	53.500	124.52	777.38	201.82	4.1286	4.7466e-05	0.17084	0.00032518	155.43	0.0064338	30.054	31.621	69.430	132.02	1321.5	218.82	9.6473	2.3313e-05	0.13378
508.98	7.6173	386.89	0.0025847	22.922	23.553	53.573	124.69	799.42	200.94	4.1703	4.7315e-05	0.17136	0.00031571	156.25	0.0063999	30.025	31.587	69.358	132.07	1356.3	218.27	9.6379	2.3399e-05	0.13522
