Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
184.15	0.099056	544.35	0.0018370	-0.036238	-0.030766	-0.16620	43.138	73.302	1318.7	-0.43342	0.00016766	0.16732	0.016258	2.0118	0.49706	13.221	14.702	79.836	33.441	43.021	247.26	38.588	5.7674e-06	0.0093275
185.15	0.10454	543.10	0.0018413	0.036983	0.042771	0.23041	43.148	73.425	1311.1	-0.43010	0.00016561	0.16637	0.016100	2.1147	0.47288	13.249	14.736	79.587	33.551	43.188	247.65	38.205	5.7981e-06	0.0094190
186.15	0.11026	541.84	0.0018456	0.11032	0.11644	0.62551	43.159	73.551	1303.4	-0.42671	0.00016360	0.16542	0.015941	2.2215	0.45014	13.277	14.770	79.342	33.663	43.361	248.04	37.827	5.8289e-06	0.0095111
