Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
362.36	7.4740	534.87	0.0018696	11.635	12.111	40.902	37.831	207.89	376.19	2.2617	5.8235e-05	0.092332	0.0010830	171.13	0.0058436	17.017	18.505	58.549	38.988	232.51	249.06	11.191	1.8104e-05	0.045625
362.48	7.4889	534.03	0.0018725	11.650	12.128	40.946	37.851	209.60	375.06	2.2774	5.8095e-05	0.092257	0.0010691	171.80	0.0058206	17.008	18.493	58.506	39.021	234.92	248.97	11.168	1.8134e-05	0.045844
362.59	7.5039	533.19	0.0018755	11.665	12.145	40.990	37.871	211.34	373.93	2.2933	5.7954e-05	0.092184	0.0010552	172.49	0.0057975	16.998	18.481	58.464	39.053	237.37	248.88	11.145	1.8165e-05	0.046067
362.71	7.5188	532.34	0.0018785	11.680	12.162	41.034	37.892	213.12	372.80	2.3093	5.7813e-05	0.092112	0.0010413	173.17	0.0057745	16.989	18.468	58.422	39.085	239.87	248.80	11.122	1.8197e-05	0.046291
362.82	7.5338	531.48	0.0018815	11.696	12.179	41.078	37.912	214.94	371.67	2.3255	5.7671e-05	0.092041	0.0010275	173.87	0.0057516	16.979	18.456	58.379	39.118	242.43	248.71	11.098	1.8228e-05	0.046518
362.94	7.5488	530.63	0.0018846	11.711	12.196	41.123	37.933	216.80	370.53	2.3418	5.7530e-05	0.091972	0.0010138	174.56	0.0057286	16.969	18.443	58.336	39.151	245.05	248.62	11.075	1.8260e-05	0.046748
363.05	7.5637	529.76	0.0018876	11.726	12.213	41.167	37.954	218.70	369.40	2.3582	5.7387e-05	0.091904	0.0010001	175.26	0.0057057	16.960	18.430	58.293	39.184	247.72	248.53	11.052	1.8293e-05	0.046981
363.16	7.5787	528.90	0.0018907	11.742	12.230	41.212	37.975	220.64	368.27	2.3749	5.7245e-05	0.091838	0.00098646	175.97	0.0056828	16.950	18.418	58.250	39.217	250.44	248.44	11.028	1.8326e-05	0.047217
363.28	7.5936	528.03	0.0018938	11.757	12.247	41.256	37.996	222.63	367.13	2.3916	5.7102e-05	0.091773	0.00097289	176.68	0.0056599	16.940	18.405	58.206	39.250	253.23	248.35	11.004	1.8359e-05	0.047455
363.39	7.6086	527.15	0.0018970	11.773	12.265	41.301	38.018	224.66	365.99	2.4086	5.6958e-05	0.091709	0.00095937	177.40	0.0056371	16.930	18.392	58.162	39.284	256.09	248.26	10.980	1.8392e-05	0.047696
363.50	7.6236	526.27	0.0019002	11.788	12.282	41.346	38.040	226.74	364.85	2.4257	5.6814e-05	0.091647	0.00094591	178.12	0.0056142	16.920	18.378	58.118	39.317	259.00	248.18	10.956	1.8426e-05	0.047940
