Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
364.01	3.3016	828.12	0.0012076	34.783	35.190	147.36	108.25	293.49	170.16	2.8827	7.0834e-05	0.052433	0.00066378	223.97	0.0044649	41.841	43.345	169.76	113.58	338.25	106.94	18.111	1.8308e-05	0.030630
364.11	3.3084	826.95	0.0012093	34.806	35.214	147.42	108.31	295.06	169.49	2.9061	7.0643e-05	0.052397	0.00065569	224.84	0.0044476	41.837	43.338	169.73	113.66	340.79	106.82	18.101	1.8342e-05	0.030729
364.21	3.3152	825.78	0.0012110	34.828	35.238	147.49	108.38	296.66	168.82	2.9298	7.0452e-05	0.052362	0.00064764	225.72	0.0044303	41.832	43.330	169.71	113.74	343.37	106.71	18.090	1.8377e-05	0.030830
364.31	3.3219	824.61	0.0012127	34.850	35.261	147.55	108.45	298.29	168.14	2.9538	7.0261e-05	0.052327	0.00063962	226.60	0.0044130	41.827	43.323	169.68	113.81	346.00	106.60	18.080	1.8413e-05	0.030932
364.41	3.3287	823.43	0.0012144	34.873	35.285	147.61	108.51	299.95	167.47	2.9780	7.0070e-05	0.052292	0.00063163	227.49	0.0043958	41.822	43.315	169.65	113.89	348.67	106.48	18.069	1.8448e-05	0.031034
364.51	3.3354	822.24	0.0012162	34.895	35.309	147.68	108.58	301.64	166.80	3.0025	6.9878e-05	0.052258	0.00062368	228.38	0.0043786	41.817	43.307	169.62	113.97	351.40	106.37	18.058	1.8484e-05	0.031138
364.61	3.3422	821.05	0.0012179	34.918	35.333	147.74	108.65	303.37	166.12	3.0273	6.9686e-05	0.052224	0.00061576	229.28	0.0043615	41.811	43.299	169.59	114.05	354.18	106.25	18.047	1.8520e-05	0.031243
364.71	3.3490	819.86	0.0012197	34.940	35.357	147.80	108.72	305.12	165.45	3.0524	6.9494e-05	0.052190	0.00060787	230.19	0.0043443	41.806	43.291	169.56	114.13	357.01	106.14	18.035	1.8557e-05	0.031349
364.81	3.3557	818.66	0.0012215	34.963	35.381	147.87	108.79	306.91	164.78	3.0778	6.9301e-05	0.052157	0.00060002	231.10	0.0043272	41.801	43.282	169.52	114.21	359.89	106.02	18.024	1.8594e-05	0.031456
364.90	3.3625	817.45	0.0012233	34.985	35.405	147.93	108.86	308.73	164.10	3.1035	6.9109e-05	0.052125	0.00059220	232.01	0.0043101	41.795	43.274	169.49	114.29	362.83	105.91	18.013	1.8631e-05	0.031564
365.00	3.3693	816.24	0.0012251	35.008	35.429	147.99	108.93	310.59	163.43	3.1295	6.8916e-05	0.052093	0.00058441	232.93	0.0042931	41.790	43.266	169.46	114.37	365.83	105.79	18.001	1.8668e-05	0.031673
365.10	3.3760	815.03	0.0012270	35.030	35.453	148.06	109.00	312.49	162.76	3.1558	6.8723e-05	0.052062	0.00057666	233.86	0.0042761	41.784	43.257	169.43	114.45	368.88	105.68	17.989	1.8706e-05	0.031783
365.20	3.3828	813.81	0.0012288	35.053	35.477	148.12	109.07	314.43	162.08	3.1824	6.8529e-05	0.052031	0.00056894	234.79	0.0042591	41.779	43.249	169.40	114.53	372.00	105.56	17.977	1.8744e-05	0.031894
365.30	3.3896	812.58	0.0012307	35.076	35.501	148.18	109.14	316.40	161.41	3.2093	6.8336e-05	0.052001	0.00056125	235.73	0.0042421	41.773	43.240	169.37	114.62	375.18	105.45	17.965	1.8782e-05	0.032007
365.40	3.3963	811.34	0.0012325	35.098	35.526	148.25	109.22	318.41	160.73	3.2365	6.8142e-05	0.051971	0.00055360	236.68	0.0042252	41.767	43.231	169.34	114.70	378.43	105.33	17.953	1.8821e-05	0.032121
365.49	3.4031	810.10	0.0012344	35.121	35.550	148.31	109.29	320.47	160.06	3.2641	6.7948e-05	0.051942	0.00054598	237.63	0.0042083	41.761	43.222	169.30	114.78	381.74	105.21	17.940	1.8860e-05	0.032236
365.59	3.4099	808.86	0.0012363	35.144	35.574	148.38	109.37	322.57	159.38	3.2920	6.7753e-05	0.051913	0.00053840	238.59	0.0041914	41.755	43.213	169.27	114.86	385.12	105.10	17.928	1.8900e-05	0.032352
365.69	3.4166	807.61	0.0012382	35.167	35.598	148.44	109.44	324.71	158.70	3.3202	6.7558e-05	0.051885	0.00053085	239.55	0.0041745	41.749	43.204	169.24	114.95	388.57	104.98	17.915	1.8940e-05	0.032470
365.79	3.4234	806.35	0.0012402	35.190	35.623	148.50	109.51	326.90	158.03	3.3488	6.7363e-05	0.051858	0.00052333	240.52	0.0041576	41.742	43.195	169.20	115.03	392.09	104.87	17.902	1.8980e-05	0.032589
