Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
392.00	8.9216	390.57	0.0025604	16.748	17.137	58.093	50.078	193.59	497.39	1.3930	4.4619e-05	0.25100	0.0016776	96.088	0.010407	24.036	25.618	79.728	58.029	272.44	337.36	8.6319	1.5755e-05	0.092712
392.12	8.9405	390.03	0.0025639	16.764	17.154	58.135	50.106	194.70	495.94	1.4022	4.4523e-05	0.25073	0.0016601	96.460	0.010367	24.026	25.605	79.687	58.085	274.54	337.11	8.6155	1.5778e-05	0.093117
392.24	8.9594	389.49	0.0025675	16.780	17.172	58.178	50.134	195.83	494.49	1.4115	4.4426e-05	0.25047	0.0016426	96.835	0.010327	24.016	25.592	79.646	58.142	276.67	336.87	8.5991	1.5801e-05	0.093527
392.35	8.9784	388.94	0.0025711	16.796	17.189	58.221	50.163	196.98	493.04	1.4208	4.4330e-05	0.25020	0.0016253	97.212	0.010287	24.006	25.579	79.604	58.200	278.84	336.62	8.5826	1.5824e-05	0.093941
392.47	8.9973	388.39	0.0025747	16.812	17.207	58.264	50.192	198.14	491.59	1.4303	4.4233e-05	0.24993	0.0016080	97.591	0.010247	23.996	25.566	79.563	58.258	281.05	336.37	8.5661	1.5848e-05	0.094360
392.59	9.0162	387.84	0.0025784	16.829	17.225	58.306	50.221	199.32	490.13	1.4398	4.4137e-05	0.24967	0.0015907	97.972	0.010207	23.986	25.553	79.522	58.316	283.30	336.12	8.5496	1.5871e-05	0.094783
392.70	9.0351	387.29	0.0025820	16.845	17.242	58.349	50.251	200.53	488.68	1.4494	4.4040e-05	0.24940	0.0015735	98.355	0.010167	23.976	25.540	79.480	58.376	285.58	335.86	8.5330	1.5895e-05	0.095210
392.82	9.0541	386.74	0.0025857	16.861	17.260	58.392	50.281	201.75	487.23	1.4590	4.3944e-05	0.24914	0.0015564	98.740	0.010128	23.966	25.527	79.438	58.436	287.90	335.61	8.5164	1.5918e-05	0.095642
392.93	9.0730	386.18	0.0025894	16.878	17.278	58.435	50.311	202.99	485.77	1.4688	4.3847e-05	0.24888	0.0015394	99.127	0.010088	23.955	25.514	79.396	58.496	290.27	335.35	8.4998	1.5942e-05	0.096079
393.05	9.0919	385.63	0.0025932	16.894	17.296	58.479	50.341	204.25	484.32	1.4786	4.3751e-05	0.24862	0.0015224	99.517	0.010049	23.945	25.501	79.354	58.557	292.67	335.10	8.4831	1.5966e-05	0.096520
393.16	9.1109	385.07	0.0025969	16.910	17.313	58.522	50.372	205.54	482.86	1.4885	4.3654e-05	0.24836	0.0015055	99.908	0.010009	23.934	25.487	79.312	58.619	295.12	334.84	8.4663	1.5990e-05	0.096966
393.28	9.1298	384.51	0.0026007	16.927	17.331	58.565	50.403	206.84	481.40	1.4986	4.3558e-05	0.24810	0.0014886	100.30	0.0099699	23.924	25.474	79.270	58.681	297.61	334.58	8.4496	1.6014e-05	0.097418
393.39	9.1487	383.94	0.0026046	16.943	17.349	58.608	50.435	208.17	479.94	1.5086	4.3461e-05	0.24785	0.0014718	100.70	0.0099307	23.913	25.461	79.228	58.744	300.15	334.32	8.4328	1.6039e-05	0.097874
393.51	9.1676	383.38	0.0026084	16.960	17.367	58.652	50.466	209.52	478.48	1.5188	4.3364e-05	0.24759	0.0014550	101.10	0.0098916	23.903	25.447	79.185	58.808	302.73	334.06	8.4159	1.6063e-05	0.098335
393.62	9.1866	382.81	0.0026123	16.976	17.385	58.695	50.499	210.90	477.02	1.5291	4.3268e-05	0.24734	0.0014383	101.50	0.0098525	23.892	25.433	79.142	58.872	305.36	333.80	8.3990	1.6088e-05	0.098802
393.73	9.2055	382.24	0.0026161	16.993	17.403	58.739	50.531	212.29	475.55	1.5394	4.3171e-05	0.24709	0.0014217	101.90	0.0098135	23.881	25.420	79.099	58.937	308.04	333.54	8.3820	1.6113e-05	0.099274
393.85	9.2244	381.67	0.0026201	17.009	17.421	58.782	50.564	213.72	474.09	1.5499	4.3074e-05	0.24684	0.0014052	102.31	0.0097747	23.870	25.406	79.056	59.003	310.77	333.27	8.3650	1.6138e-05	0.099751
393.96	9.2434	381.10	0.0026240	17.026	17.439	58.826	50.597	215.17	472.62	1.5604	4.2977e-05	0.24659	0.0013887	102.71	0.0097358	23.859	25.392	79.013	59.070	313.56	333.01	8.3479	1.6163e-05	0.10023
394.08	9.2623	380.52	0.0026280	17.043	17.457	58.870	50.631	216.64	471.16	1.5711	4.2880e-05	0.24634	0.0013722	103.12	0.0096971	23.848	25.378	78.969	59.137	316.39	332.74	8.3308	1.6189e-05	0.10072
394.19	9.2812	379.94	0.0026320	17.059	17.475	58.914	50.665	218.15	469.69	1.5818	4.2783e-05	0.24610	0.0013558	103.54	0.0096585	23.837	25.364	78.926	59.205	319.28	332.47	8.3137	1.6214e-05	0.10122
394.30	9.3001	379.36	0.0026360	17.076	17.494	58.958	50.700	219.68	468.22	1.5927	4.2686e-05	0.24586	0.0013395	103.95	0.0096199	23.826	25.350	78.882	59.274	322.23	332.20	8.2964	1.6240e-05	0.10172
394.41	9.3191	378.78	0.0026401	17.093	17.512	59.002	50.735	221.24	466.74	1.6036	4.2588e-05	0.24562	0.0013233	104.37	0.0095814	23.815	25.336	78.838	59.344	325.24	331.93	8.2791	1.6266e-05	0.10222
394.53	9.3380	378.19	0.0026442	17.110	17.530	59.046	50.770	222.83	465.27	1.6146	4.2491e-05	0.24538	0.0013071	104.79	0.0095429	23.804	25.321	78.794	59.415	328.31	331.66	8.2618	1.6292e-05	0.10274
394.64	9.3569	377.60	0.0026483	17.126	17.548	59.090	50.806	224.45	463.79	1.6258	4.2394e-05	0.24514	0.0012910	105.21	0.0095045	23.792	25.307	78.750	59.486	331.44	331.38	8.2444	1.6318e-05	0.10326
394.75	9.3759	377.01	0.0026524	17.143	17.567	59.134	50.842	226.10	462.31	1.6370	4.2296e-05	0.24491	0.0012749	105.64	0.0094662	23.781	25.292	78.705	59.559	334.63	331.11	8.2269	1.6345e-05	0.10378
394.86	9.3948	376.42	0.0026566	17.160	17.585	59.179	50.879	227.78	460.83	1.6484	4.2199e-05	0.24467	0.0012589	106.07	0.0094280	23.769	25.278	78.660	59.633	337.89	330.83	8.2094	1.6371e-05	0.10432
394.98	9.4137	375.83	0.0026608	17.177	17.603	59.223	50.917	229.50	459.35	1.6598	4.2101e-05	0.24444	0.0012430	106.50	0.0093898	23.758	25.263	78.616	59.707	341.22	330.55	8.1918	1.6398e-05	0.10485
395.09	9.4327	375.23	0.0026650	17.194	17.622	59.268	50.954	231.25	457.86	1.6714	4.2003e-05	0.24421	0.0012271	106.93	0.0093517	23.746	25.248	78.570	59.783	344.61	330.27	8.1741	1.6425e-05	0.10540
395.20	9.4516	374.63	0.0026693	17.211	17.641	59.313	50.993	233.04	456.37	1.6831	4.1905e-05	0.24399	0.0012113	107.37	0.0093136	23.734	25.233	78.525	59.859	348.08	329.98	8.1564	1.6453e-05	0.10595
395.31	9.4705	374.02	0.0026736	17.228	17.659	59.358	51.032	234.86	454.88	1.6949	4.1807e-05	0.24376	0.0011955	107.81	0.0092756	23.722	25.218	78.480	59.937	351.63	329.70	8.1386	1.6480e-05	0.10651
395.42	9.4894	373.42	0.0026780	17.245	17.678	59.402	51.071	236.72	453.38	1.7068	4.1709e-05	0.24354	0.0011798	108.25	0.0092377	23.710	25.203	78.434	60.016	355.25	329.41	8.1207	1.6508e-05	0.10708
395.53	9.5084	372.81	0.0026823	17.262	17.696	59.448	51.111	238.62	451.89	1.7188	4.1611e-05	0.24332	0.0011642	108.70	0.0091998	23.698	25.188	78.388	60.095	358.95	329.12	8.1028	1.6535e-05	0.10766
395.64	9.5273	372.20	0.0026868	17.279	17.715	59.493	51.152	240.56	450.38	1.7310	4.1513e-05	0.24311	0.0011486	109.15	0.0091619	23.686	25.173	78.342	60.177	362.73	328.83	8.0847	1.6563e-05	0.10824
395.76	9.5462	371.58	0.0026912	17.296	17.734	59.538	51.194	242.54	448.88	1.7432	4.1414e-05	0.24289	0.0011331	109.60	0.0091242	23.674	25.157	78.296	60.259	366.60	328.54	8.0666	1.6592e-05	0.10883
395.87	9.5652	370.96	0.0026957	17.314	17.753	59.583	51.236	244.56	447.37	1.7556	4.1316e-05	0.24268	0.0011177	110.05	0.0090864	23.662	25.142	78.249	60.342	370.56	328.24	8.0485	1.6620e-05	0.10943
395.98	9.5841	370.34	0.0027002	17.331	17.772	59.629	51.278	246.62	445.86	1.7682	4.1217e-05	0.24247	0.0011023	110.51	0.0090487	23.649	25.126	78.202	60.427	374.61	327.94	8.0302	1.6649e-05	0.11004
396.09	9.6030	369.72	0.0027048	17.348	17.791	59.675	51.322	248.74	444.35	1.7808	4.1118e-05	0.24227	0.0010870	110.97	0.0090111	23.637	25.111	78.155	60.513	378.75	327.64	8.0118	1.6678e-05	0.11066
396.20	9.6219	369.09	0.0027094	17.366	17.810	59.720	51.366	250.90	442.83	1.7936	4.1019e-05	0.24207	0.0010717	111.44	0.0089735	23.624	25.095	78.108	60.600	382.99	327.34	7.9934	1.6707e-05	0.11128
396.31	9.6409	368.46	0.0027140	17.383	17.829	59.766	51.411	253.10	441.30	1.8065	4.0920e-05	0.24187	0.0010565	111.91	0.0089359	23.612	25.079	78.060	60.689	387.33	327.04	7.9749	1.6736e-05	0.11192
396.42	9.6598	367.83	0.0027187	17.401	17.848	59.812	51.457	255.36	439.77	1.8196	4.0820e-05	0.24167	0.0010414	112.38	0.0088984	23.599	25.063	78.013	60.779	391.78	326.73	7.9562	1.6766e-05	0.11256
396.52	9.6787	367.19	0.0027234	17.418	17.867	59.858	51.503	257.67	438.24	1.8328	4.0721e-05	0.24148	0.0010264	112.86	0.0088609	23.586	25.047	77.965	60.871	396.34	326.42	7.9375	1.6796e-05	0.11322
396.63	9.6977	366.55	0.0027281	17.436	17.886	59.905	51.550	260.04	436.71	1.8462	4.0621e-05	0.24129	0.0010114	113.33	0.0088234	23.573	25.030	77.916	60.964	401.00	326.11	7.9187	1.6826e-05	0.11388
396.74	9.7166	365.91	0.0027329	17.453	17.906	59.951	51.599	262.46	435.16	1.8597	4.0521e-05	0.24110	0.00099642	113.82	0.0087860	23.560	25.014	77.868	61.058	405.79	325.80	7.8998	1.6856e-05	0.11456
396.85	9.7355	365.26	0.0027378	17.471	17.925	59.998	51.648	264.94	433.62	1.8733	4.0421e-05	0.24092	0.00098154	114.30	0.0087486	23.547	24.997	77.819	61.155	410.69	325.48	7.8808	1.6887e-05	0.11524
396.96	9.7544	364.61	0.0027427	17.489	17.944	60.045	51.698	267.48	432.06	1.8871	4.0321e-05	0.24074	0.00096674	114.79	0.0087113	23.533	24.981	77.770	61.253	415.73	325.16	7.8617	1.6918e-05	0.11594
397.07	9.7734	363.96	0.0027476	17.507	17.964	60.092	51.749	270.08	430.51	1.9011	4.0220e-05	0.24057	0.00095199	115.29	0.0086739	23.520	24.964	77.720	61.352	420.89	324.84	7.8425	1.6949e-05	0.11664
397.18	9.7923	363.30	0.0027526	17.524	17.983	60.139	51.801	272.75	428.94	1.9152	4.0119e-05	0.24040	0.00093731	115.79	0.0086366	23.507	24.947	77.671	61.454	426.19	324.51	7.8232	1.6980e-05	0.11736
397.28	9.8112	362.64	0.0027576	17.542	18.003	60.186	51.855	275.48	427.37	1.9295	4.0018e-05	0.24024	0.00092269	116.29	0.0085993	23.493	24.930	77.621	61.557	431.63	324.18	7.8038	1.7012e-05	0.11809
397.39	9.8302	361.97	0.0027627	17.560	18.023	60.233	51.909	278.29	425.80	1.9439	3.9917e-05	0.24007	0.00090814	116.79	0.0085620	23.479	24.913	77.571	61.662	437.22	323.85	7.7842	1.7044e-05	0.11883
397.50	9.8491	361.30	0.0027678	17.578	18.043	60.281	51.964	281.17	424.21	1.9586	3.9816e-05	0.23992	0.00089365	117.30	0.0085248	23.465	24.895	77.520	61.769	442.96	323.52	7.7646	1.7076e-05	0.11959
397.61	9.8680	360.63	0.0027730	17.597	18.063	60.329	52.021	284.12	422.62	1.9734	3.9714e-05	0.23977	0.00087923	117.82	0.0084876	23.451	24.878	77.469	61.878	448.86	323.18	7.7448	1.7109e-05	0.12035
397.72	9.8869	359.95	0.0027782	17.615	18.083	60.377	52.079	287.15	421.03	1.9883	3.9612e-05	0.23962	0.00086487	118.34	0.0084503	23.437	24.860	77.418	61.989	454.93	322.84	7.7249	1.7142e-05	0.12113
397.82	9.9059	359.27	0.0027835	17.633	18.103	60.425	52.138	290.27	419.42	2.0035	3.9510e-05	0.23948	0.00085057	118.86	0.0084131	23.423	24.842	77.366	62.102	461.16	322.49	7.7049	1.7175e-05	0.12193
397.93	9.9248	358.58	0.0027888	17.651	18.123	60.473	52.199	293.47	417.81	2.0189	3.9407e-05	0.23934	0.00083635	119.39	0.0083759	23.409	24.824	77.314	62.217	467.58	322.15	7.6847	1.7208e-05	0.12273
398.04	9.9437	357.89	0.0027942	17.670	18.143	60.522	52.261	296.76	416.19	2.0344	3.9305e-05	0.23921	0.00082218	119.92	0.0083387	23.394	24.806	77.262	62.335	474.19	321.79	7.6644	1.7242e-05	0.12356
398.14	9.9627	357.19	0.0027996	17.688	18.163	60.570	52.325	300.15	414.56	2.0501	3.9202e-05	0.23909	0.00080809	120.46	0.0083015	23.380	24.788	77.210	62.455	481.00	321.44	7.6440	1.7276e-05	0.12439
