Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
479.56	0.62090	522.59	0.0019135	26.182	26.318	59.722	283.73	352.05	474.20	0.16020	0.00010890	0.077577	0.0053548	22.205	0.045034	49.899	53.093	115.55	278.21	302.76	152.23	20.388	9.3133e-06	0.030794
479.93	0.62504	522.11	0.0019153	26.309	26.446	59.987	283.89	352.33	472.81	0.16355	0.00010858	0.077497	0.0053269	22.363	0.044717	49.986	53.178	115.69	278.41	303.09	152.10	20.375	9.3246e-06	0.030853
480.29	0.62918	521.64	0.0019170	26.436	26.574	60.250	284.06	352.61	471.43	0.16691	0.00010827	0.077417	0.0052991	22.520	0.044405	50.071	53.263	115.82	278.62	303.43	151.96	20.362	9.3360e-06	0.030912
480.65	0.63332	521.16	0.0019188	26.562	26.701	60.513	284.22	352.88	470.06	0.17029	0.00010796	0.077338	0.0052715	22.678	0.044096	50.156	53.346	115.95	278.82	303.76	151.83	20.349	9.3474e-06	0.030971
481.01	0.63746	520.69	0.0019205	26.687	26.827	60.774	284.38	353.16	468.69	0.17368	0.00010766	0.077259	0.0052440	22.836	0.043791	50.241	53.430	116.08	279.02	304.10	151.70	20.337	9.3588e-06	0.031029
481.36	0.64160	520.22	0.0019223	26.812	26.953	61.033	284.54	353.44	467.33	0.17707	0.00010735	0.077180	0.0052167	22.994	0.043490	50.326	53.513	116.21	279.22	304.43	151.56	20.325	9.3701e-06	0.031088
481.72	0.64573	519.75	0.0019240	26.936	27.078	61.292	284.70	353.72	465.97	0.18048	0.00010705	0.077102	0.0051896	23.152	0.043192	50.410	53.596	116.34	279.42	304.76	151.43	20.313	9.3815e-06	0.031146
482.07	0.64987	519.28	0.0019257	27.060	27.203	61.549	284.86	354.00	464.62	0.18391	0.00010675	0.077025	0.0051626	23.311	0.042898	50.493	53.678	116.47	279.62	305.10	151.29	20.302	9.3929e-06	0.031204
482.42	0.65401	518.81	0.0019275	27.184	27.328	61.805	285.02	354.27	463.28	0.18734	0.00010645	0.076948	0.0051358	23.470	0.042608	50.576	53.760	116.59	279.82	305.43	151.16	20.291	9.4043e-06	0.031262
482.78	0.65815	518.34	0.0019292	27.306	27.451	62.060	285.18	354.55	461.94	0.19078	0.00010616	0.076871	0.0051091	23.629	0.042321	50.659	53.841	116.72	280.01	305.76	151.02	20.281	9.4157e-06	0.031320
483.12	0.66229	517.88	0.0019310	27.429	27.575	62.313	285.34	354.83	460.61	0.19424	0.00010586	0.076794	0.0050825	23.788	0.042038	50.742	53.922	116.85	280.21	306.09	150.88	20.270	9.4271e-06	0.031378
483.47	0.66643	517.41	0.0019327	27.551	27.698	62.566	285.50	355.10	459.28	0.19771	0.00010557	0.076718	0.0050561	23.948	0.041758	50.824	54.002	116.97	280.40	306.43	150.75	20.260	9.4385e-06	0.031436
483.82	0.67057	516.95	0.0019344	27.672	27.820	62.817	285.65	355.38	457.96	0.20119	0.00010528	0.076643	0.0050299	24.107	0.041481	50.905	54.083	117.10	280.60	306.76	150.61	20.250	9.4498e-06	0.031493
484.16	0.67471	516.49	0.0019361	27.793	27.942	63.067	285.81	355.65	456.64	0.20469	0.00010499	0.076568	0.0050038	24.267	0.041208	50.986	54.162	117.22	280.79	307.09	150.48	20.241	9.4612e-06	0.031551
484.50	0.67885	516.03	0.0019379	27.913	28.063	63.315	285.96	355.93	455.33	0.20819	0.00010470	0.076493	0.0049778	24.427	0.040938	51.067	54.242	117.35	280.98	307.42	150.34	20.232	9.4726e-06	0.031608
484.84	0.68299	515.57	0.0019396	28.033	28.184	63.563	286.12	356.20	454.02	0.21171	0.00010442	0.076418	0.0049520	24.588	0.040671	51.148	54.321	117.47	281.17	307.75	150.20	20.223	9.4840e-06	0.031665
485.18	0.68713	515.11	0.0019413	28.152	28.305	63.810	286.27	356.48	452.72	0.21524	0.00010413	0.076344	0.0049263	24.748	0.040407	51.228	54.399	117.59	281.36	308.09	150.06	20.214	9.4955e-06	0.031722
485.52	0.69127	514.65	0.0019431	28.271	28.425	64.055	286.42	356.75	451.43	0.21879	0.00010385	0.076271	0.0049007	24.909	0.040146	51.308	54.478	117.71	281.55	308.42	149.93	20.206	9.5069e-06	0.031779
485.85	0.69541	514.20	0.0019448	28.390	28.544	64.299	286.58	357.03	450.14	0.22235	0.00010357	0.076198	0.0048753	25.070	0.039888	51.387	54.555	117.84	281.74	308.75	149.79	20.198	9.5183e-06	0.031836
486.19	0.69955	513.74	0.0019465	28.508	28.663	64.542	286.73	357.30	448.85	0.22592	0.00010329	0.076125	0.0048500	25.232	0.039633	51.466	54.633	117.96	281.93	309.08	149.65	20.190	9.5297e-06	0.031892
486.52	0.70369	513.29	0.0019482	28.625	28.782	64.784	286.88	357.57	447.57	0.22951	0.00010302	0.076052	0.0048249	25.393	0.039381	51.544	54.710	118.08	282.12	309.41	149.51	20.182	9.5411e-06	0.031949
486.85	0.70782	512.83	0.0019500	28.742	28.900	65.025	287.03	357.85	446.30	0.23310	0.00010274	0.075980	0.0047999	25.555	0.039131	51.623	54.787	118.20	282.30	309.74	149.38	20.175	9.5526e-06	0.032005
487.18	0.71196	512.38	0.0019517	28.859	29.018	65.265	287.18	358.12	445.03	0.23672	0.00010247	0.075908	0.0047750	25.717	0.038885	51.701	54.863	118.32	282.49	310.07	149.24	20.168	9.5640e-06	0.032062
