Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
298.15	0.091795	614.97	0.0016261	-0.47654	-0.46577	-1.5511	122.92	164.06	960.48	-0.36042	0.00021970	0.10169	0.014449	2.7863	0.35890	22.081	24.458	82.045	112.19	122.39	185.46	33.153	7.0114e-06	0.014344
299.15	0.095083	613.95	0.0016288	-0.31250	-0.30133	-1.0018	123.21	164.44	955.71	-0.35746	0.00021748	0.10139	0.014342	2.8795	0.34728	22.185	24.568	82.130	112.56	122.82	185.58	32.818	7.0351e-06	0.014446
300.15	0.098462	612.93	0.0016315	-0.14809	-0.13650	-0.45302	123.50	164.82	950.95	-0.35447	0.00021529	0.10109	0.014234	2.9752	0.33611	22.289	24.677	82.218	112.94	123.25	185.69	32.489	7.0589e-06	0.014548
