Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
298.15	0.091354	1463.9	0.00068311	34.421	34.431	166.37	107.88	155.93	703.42	-0.31951	0.00041755	0.076466	0.015185	5.8714	0.17032	58.260	60.639	254.28	96.058	106.34	128.47	39.033	1.0739e-05	0.0091867
299.15	0.094793	1461.3	0.00068431	34.577	34.587	166.90	108.01	156.11	699.61	-0.31699	0.00041276	0.076189	0.015067	6.0786	0.16451	58.346	60.731	254.29	96.289	106.62	128.56	38.642	1.0774e-05	0.0092457
300.15	0.098332	1458.8	0.00068551	34.733	34.743	167.42	108.14	156.30	695.80	-0.31445	0.00040804	0.075913	0.014949	6.2916	0.15894	58.433	60.824	254.31	96.519	106.91	128.64	38.259	1.0809e-05	0.0093049
