Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
399.15	0.10233	610.86	0.0016370	0.088707	0.10784	0.26983	247.43	302.62	774.15	-0.23027	0.00020006	0.096449	0.011915	3.7338	0.26783	31.387	34.518	86.477	233.75	245.13	164.36	30.232	7.5352e-06	0.020174
400.15	0.10520	609.90	0.0016396	0.39122	0.41093	1.0269	247.88	303.15	770.41	-0.22757	0.00019853	0.096199	0.011830	3.8332	0.26088	31.607	34.742	86.822	234.30	245.75	164.38	30.007	7.5532e-06	0.020285
401.15	0.10813	608.94	0.0016422	0.69426	0.71454	1.7833	248.33	303.69	766.66	-0.22485	0.00019701	0.095948	0.011744	3.9348	0.25414	31.827	34.966	87.167	234.85	246.36	164.39	29.785	7.5713e-06	0.020395
