Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
298.15	0.65057	1311.0	0.00076276	27.032	27.092	130.99	72.979	119.53	511.54	-0.11759	0.00018850	0.066802	0.0085802	36.828	0.027153	41.800	43.936	187.49	68.633	84.737	135.34	24.645	1.1628e-05	0.010171
299.15	0.66846	1307.4	0.00076487	27.150	27.212	131.39	73.072	119.84	507.51	-0.10926	0.00018653	0.066452	0.0084552	37.830	0.026434	41.847	43.983	187.45	68.826	85.149	135.21	24.514	1.1672e-05	0.010228
300.15	0.68670	1303.8	0.00076701	27.268	27.332	131.78	73.166	120.17	503.46	-0.10074	0.00018458	0.066101	0.0083305	38.855	0.025737	41.894	44.031	187.42	69.020	85.567	135.08	24.386	1.1717e-05	0.010286
