Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
341.75	1.8268	1125.7	0.00088837	32.489	32.685	148.11	77.786	142.86	327.65	0.58189	0.00011563	0.051249	0.0035417	109.50	0.0091322	43.562	45.579	185.84	77.899	115.55	123.51	21.182	1.4226e-05	0.013060
341.93	1.8337	1124.7	0.00088912	32.513	32.710	148.18	77.812	143.04	326.82	0.58754	0.00011536	0.051180	0.0035228	109.99	0.0090920	43.568	45.584	185.83	77.944	115.79	123.43	21.176	1.4242e-05	0.013075
342.12	1.8406	1123.8	0.00088987	32.538	32.736	148.25	77.839	143.22	326.00	0.59321	0.00011510	0.051112	0.0035039	110.47	0.0090522	43.573	45.588	185.82	77.989	116.03	123.35	21.170	1.4258e-05	0.013090
342.30	1.8475	1122.8	0.00089061	32.562	32.761	148.32	77.866	143.40	325.17	0.59891	0.00011484	0.051044	0.0034852	110.95	0.0090127	43.578	45.592	185.81	78.034	116.27	123.27	21.164	1.4275e-05	0.013105
342.48	1.8544	1121.9	0.00089136	32.586	32.786	148.39	77.892	143.58	324.35	0.60464	0.00011457	0.050976	0.0034665	111.44	0.0089734	43.584	45.596	185.80	78.078	116.52	123.19	21.159	1.4291e-05	0.013120
342.66	1.8612	1120.9	0.00089212	32.611	32.812	148.47	77.919	143.76	323.53	0.61040	0.00011431	0.050909	0.0034479	111.93	0.0089344	43.589	45.600	185.79	78.123	116.76	123.10	21.153	1.4307e-05	0.013134
342.84	1.8681	1120.0	0.00089287	32.635	32.837	148.54	77.946	143.94	322.71	0.61619	0.00011405	0.050841	0.0034293	112.41	0.0088956	43.594	45.604	185.78	78.168	117.01	123.02	21.147	1.4323e-05	0.013149
343.02	1.8750	1119.0	0.00089362	32.659	32.862	148.61	77.973	144.13	321.90	0.62201	0.00011379	0.050773	0.0034108	112.90	0.0088571	43.599	45.607	185.77	78.213	117.26	122.94	21.142	1.4340e-05	0.013164
343.19	1.8819	1118.1	0.00089437	32.684	32.887	148.68	78.000	144.31	321.08	0.62785	0.00011353	0.050706	0.0033924	113.39	0.0088189	43.605	45.611	185.76	78.257	117.51	122.86	21.137	1.4356e-05	0.013179
343.37	1.8888	1117.2	0.00089513	32.708	32.912	148.75	78.027	144.49	320.26	0.63372	0.00011327	0.050639	0.0033741	113.88	0.0087810	43.610	45.615	185.75	78.302	117.76	122.77	21.131	1.4372e-05	0.013193
