Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
90.150	0.10093	1141.4	0.00087615	-4.2725	-4.2697	94.113	29.727	54.374	904.66	-0.31249	0.00019487	0.15090	0.013155	4.4509	0.22467	1.8235	2.5490	169.75	21.618	31.059	177.42	23.562	6.9473e-06	0.0081413
91.150	0.11192	1136.4	0.00087999	-4.2182	-4.2151	94.712	29.609	54.465	896.40	-0.30886	0.00018981	0.14945	0.012905	4.8944	0.20432	1.8404	2.5722	169.17	21.582	31.105	178.21	23.013	7.0261e-06	0.0082563
92.150	0.12382	1131.4	0.00088388	-4.1639	-4.1604	95.305	29.492	54.562	888.12	-0.30505	0.00018496	0.14801	0.012657	5.3705	0.18620	1.8571	2.5949	168.61	21.554	31.164	178.96	22.519	7.1049e-06	0.0083726
