Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
116.19	1.5287	604.93	0.0016531	2.2060	2.2768	22.524	27.798	80.356	486.38	0.36428	5.8695e-05	0.077668	0.0026244	61.824	0.016175	5.5808	6.2734	56.922	27.255	59.970	184.29	14.846	8.9276e-06	0.013503
116.25	1.5345	604.42	0.0016545	2.2110	2.2821	22.568	27.797	80.487	485.46	0.36801	5.8575e-05	0.077545	0.0026120	62.092	0.016105	5.5801	6.2723	56.891	27.274	60.148	184.25	14.828	8.9378e-06	0.013530
116.32	1.5403	603.91	0.0016559	2.2160	2.2875	22.611	27.797	80.619	484.54	0.37175	5.8454e-05	0.077422	0.0025997	62.360	0.016036	5.5795	6.2713	56.859	27.294	60.328	184.22	14.810	8.9480e-06	0.013557
116.39	1.5461	603.40	0.0016573	2.2210	2.2928	22.655	27.796	80.752	483.63	0.37551	5.8334e-05	0.077299	0.0025874	62.628	0.015967	5.5788	6.2702	56.828	27.313	60.508	184.18	14.793	8.9582e-06	0.013584
116.46	1.5519	602.89	0.0016587	2.2260	2.2981	22.698	27.796	80.885	482.72	0.37927	5.8215e-05	0.077177	0.0025752	62.897	0.015899	5.5781	6.2691	56.796	27.333	60.690	184.14	14.775	8.9684e-06	0.013612
116.53	1.5577	602.38	0.0016601	2.2310	2.3034	22.741	27.795	81.020	481.80	0.38306	5.8096e-05	0.077056	0.0025630	63.167	0.015831	5.5773	6.2681	56.765	27.352	60.872	184.11	14.758	8.9787e-06	0.013639
116.59	1.5634	601.87	0.0016615	2.2359	2.3087	22.784	27.795	81.154	480.89	0.38685	5.7977e-05	0.076934	0.0025508	63.437	0.015764	5.5766	6.2670	56.733	27.372	61.056	184.07	14.740	8.9889e-06	0.013667
116.66	1.5692	601.36	0.0016629	2.2409	2.3140	22.827	27.795	81.290	479.98	0.39066	5.7858e-05	0.076813	0.0025387	63.707	0.015697	5.5759	6.2659	56.702	27.391	61.240	184.04	14.723	8.9992e-06	0.013695
116.73	1.5750	600.85	0.0016643	2.2458	2.3193	22.870	27.794	81.426	479.08	0.39449	5.7741e-05	0.076693	0.0025266	63.978	0.015630	5.5752	6.2647	56.671	27.411	61.426	184.00	14.705	9.0094e-06	0.013722
116.80	1.5808	600.34	0.0016657	2.2508	2.3245	22.913	27.794	81.563	478.17	0.39832	5.7623e-05	0.076572	0.0025145	64.249	0.015564	5.5744	6.2636	56.639	27.430	61.613	183.96	14.688	9.0196e-06	0.013750
116.86	1.5866	599.83	0.0016671	2.2557	2.3298	22.956	27.794	81.701	477.26	0.40217	5.7506e-05	0.076452	0.0025025	64.521	0.015499	5.5737	6.2625	56.608	27.450	61.801	183.93	14.670	9.0299e-06	0.013778
116.93	1.5924	599.32	0.0016686	2.2606	2.3351	22.999	27.794	81.839	476.36	0.40604	5.7389e-05	0.076332	0.0024906	64.794	0.015434	5.5730	6.2614	56.577	27.469	61.990	183.89	14.653	9.0402e-06	0.013806
117.00	1.5982	598.81	0.0016700	2.2656	2.3403	23.041	27.794	81.978	475.45	0.40992	5.7273e-05	0.076213	0.0024786	65.066	0.015369	5.5722	6.2602	56.546	27.489	62.180	183.85	14.635	9.0504e-06	0.013834
117.06	1.6040	598.30	0.0016714	2.2705	2.3456	23.084	27.794	82.118	474.55	0.41381	5.7157e-05	0.076094	0.0024667	65.340	0.015305	5.5714	6.2591	56.515	27.508	62.371	183.82	14.618	9.0607e-06	0.013862
117.13	1.6098	597.80	0.0016728	2.2754	2.3508	23.126	27.794	82.259	473.65	0.41772	5.7041e-05	0.075975	0.0024549	65.613	0.015241	5.5707	6.2579	56.484	27.528	62.563	183.78	14.601	9.0710e-06	0.013890
117.19	1.6156	597.29	0.0016742	2.2803	2.3560	23.168	27.795	82.400	472.75	0.42165	5.6926e-05	0.075856	0.0024431	65.887	0.015177	5.5699	6.2567	56.453	27.548	62.757	183.74	14.584	9.0813e-06	0.013919
117.26	1.6214	596.78	0.0016757	2.2852	2.3613	23.211	27.795	82.542	471.85	0.42558	5.6811e-05	0.075738	0.0024313	66.162	0.015114	5.5691	6.2556	56.422	27.567	62.952	183.70	14.566	9.0915e-06	0.013947
117.33	1.6272	596.27	0.0016771	2.2900	2.3665	23.253	27.795	82.685	470.95	0.42954	5.6697e-05	0.075620	0.0024196	66.437	0.015052	5.5683	6.2544	56.391	27.587	63.147	183.67	14.549	9.1018e-06	0.013975
117.39	1.6330	595.77	0.0016785	2.2949	2.3717	23.295	27.796	82.829	470.05	0.43350	5.6582e-05	0.075503	0.0024079	66.713	0.014990	5.5675	6.2532	56.360	27.607	63.344	183.63	14.532	9.1121e-06	0.014004
117.46	1.6388	595.26	0.0016799	2.2998	2.3769	23.337	27.796	82.974	469.16	0.43748	5.6469e-05	0.075386	0.0023962	66.989	0.014928	5.5667	6.2520	56.329	27.627	63.543	183.59	14.515	9.1225e-06	0.014033
117.52	1.6446	594.75	0.0016814	2.3046	2.3821	23.379	27.797	83.119	468.26	0.44148	5.6355e-05	0.075269	0.0023846	67.266	0.014866	5.5659	6.2508	56.298	27.646	63.742	183.55	14.498	9.1328e-06	0.014061
117.59	1.6504	594.25	0.0016828	2.3095	2.3873	23.421	27.797	83.265	467.36	0.44549	5.6242e-05	0.075152	0.0023730	67.543	0.014805	5.5651	6.2496	56.267	27.666	63.943	183.52	14.481	9.1431e-06	0.014090
117.65	1.6562	593.74	0.0016842	2.3143	2.3925	23.462	27.798	83.412	466.47	0.44952	5.6129e-05	0.075036	0.0023614	67.820	0.014745	5.5643	6.2483	56.236	27.686	64.144	183.48	14.464	9.1534e-06	0.014119
117.72	1.6620	593.23	0.0016857	2.3192	2.3976	23.504	27.799	83.560	465.58	0.45356	5.6017e-05	0.074920	0.0023499	68.099	0.014685	5.5635	6.2471	56.206	27.706	64.348	183.44	14.447	9.1638e-06	0.014148
117.78	1.6678	592.73	0.0016871	2.3240	2.4028	23.546	27.800	83.709	464.69	0.45762	5.5905e-05	0.074804	0.0023384	68.377	0.014625	5.5627	6.2459	56.175	27.726	64.552	183.40	14.430	9.1741e-06	0.014177
117.84	1.6736	592.22	0.0016886	2.3288	2.4080	23.587	27.800	83.858	463.79	0.46169	5.5793e-05	0.074688	0.0023270	68.656	0.014565	5.5618	6.2446	56.144	27.746	64.758	183.37	14.413	9.1845e-06	0.014206
117.91	1.6794	591.72	0.0016900	2.3336	2.4131	23.629	27.801	84.009	462.90	0.46578	5.5682e-05	0.074573	0.0023156	68.936	0.014506	5.5610	6.2434	56.113	27.766	64.965	183.33	14.396	9.1948e-06	0.014236
117.97	1.6852	591.21	0.0016914	2.3384	2.4183	23.670	27.802	84.160	462.02	0.46989	5.5571e-05	0.074458	0.0023042	69.216	0.014447	5.5601	6.2421	56.083	27.786	65.173	183.29	14.379	9.2052e-06	0.014265
118.04	1.6910	590.71	0.0016929	2.3432	2.4234	23.711	27.803	84.312	461.13	0.47401	5.5460e-05	0.074344	0.0022929	69.497	0.014389	5.5593	6.2408	56.052	27.806	65.382	183.25	14.362	9.2156e-06	0.014295
118.10	1.6968	590.20	0.0016943	2.3480	2.4286	23.752	27.805	84.465	460.24	0.47814	5.5350e-05	0.074230	0.0022816	69.778	0.014331	5.5584	6.2395	56.022	27.826	65.593	183.21	14.345	9.2260e-06	0.014324
118.16	1.7026	589.70	0.0016958	2.3528	2.4337	23.794	27.806	84.619	459.35	0.48230	5.5240e-05	0.074116	0.0022703	70.060	0.014274	5.5576	6.2383	55.991	27.846	65.805	183.17	14.328	9.2364e-06	0.014354
118.23	1.7084	589.19	0.0016972	2.3576	2.4388	23.835	27.807	84.773	458.47	0.48647	5.5130e-05	0.074002	0.0022591	70.342	0.014216	5.5567	6.2370	55.960	27.866	66.019	183.14	14.312	9.2468e-06	0.014384
118.29	1.7142	588.69	0.0016987	2.3624	2.4440	23.876	27.808	84.929	457.58	0.49065	5.5021e-05	0.073888	0.0022479	70.625	0.014159	5.5558	6.2357	55.930	27.886	66.234	183.10	14.295	9.2572e-06	0.014414
118.35	1.7200	588.18	0.0017002	2.3672	2.4491	23.916	27.810	85.086	456.70	0.49485	5.4912e-05	0.073775	0.0022367	70.908	0.014103	5.5549	6.2343	55.899	27.906	66.450	183.06	14.278	9.2676e-06	0.014444
118.42	1.7258	587.68	0.0017016	2.3719	2.4542	23.957	27.811	85.243	455.82	0.49907	5.4803e-05	0.073662	0.0022256	71.192	0.014046	5.5540	6.2330	55.869	27.926	66.668	183.02	14.261	9.2780e-06	0.014474
118.48	1.7316	587.17	0.0017031	2.3767	2.4593	23.998	27.813	85.401	454.93	0.50331	5.4695e-05	0.073550	0.0022145	71.477	0.013991	5.5531	6.2317	55.839	27.946	66.887	182.98	14.245	9.2885e-06	0.014504
118.54	1.7374	586.67	0.0017045	2.3814	2.4644	24.039	27.814	85.561	454.05	0.50756	5.4587e-05	0.073438	0.0022034	71.762	0.013935	5.5522	6.2304	55.808	27.967	67.107	182.94	14.228	9.2989e-06	0.014534
