Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
38.238	1.1212	956.59	0.0010454	0.47805	0.50170	14.769	16.612	58.630	371.83	0.15316	5.0580e-05	0.061946	0.0013274	99.006	0.010100	1.5072	1.7357	47.041	16.073	45.079	141.73	8.0041	6.7651e-06	0.012080
38.262	1.1256	955.82	0.0010462	0.47934	0.50311	14.803	16.613	58.758	371.19	0.15531	5.0472e-05	0.061870	0.0013206	99.439	0.010056	1.5069	1.7353	47.006	16.084	45.223	141.72	7.9921	6.7740e-06	0.012106
38.287	1.1299	955.05	0.0010471	0.48064	0.50451	14.837	16.614	58.886	370.56	0.15746	5.0365e-05	0.061795	0.0013139	99.872	0.010013	1.5065	1.7348	46.971	16.095	45.367	141.72	7.9801	6.7828e-06	0.012132
38.312	1.1343	954.28	0.0010479	0.48193	0.50592	14.872	16.614	59.014	369.93	0.15962	5.0258e-05	0.061720	0.0013071	100.31	0.0099695	1.5061	1.7343	46.936	16.106	45.512	141.72	7.9681	6.7916e-06	0.012158
38.336	1.1387	953.52	0.0010488	0.48323	0.50732	14.906	16.615	59.144	369.31	0.16178	5.0151e-05	0.061645	0.0013004	100.74	0.0099265	1.5058	1.7339	46.901	16.118	45.657	141.72	7.9561	6.8005e-06	0.012184
38.360	1.1430	952.75	0.0010496	0.48452	0.50873	14.940	16.616	59.273	368.68	0.16395	5.0045e-05	0.061570	0.0012937	101.18	0.0098838	1.5054	1.7334	46.866	16.129	45.804	141.71	7.9442	6.8093e-06	0.012210
38.385	1.1474	951.98	0.0010504	0.48581	0.51013	14.974	16.617	59.404	368.05	0.16613	4.9939e-05	0.061496	0.0012870	101.61	0.0098414	1.5051	1.7329	46.831	16.140	45.951	141.71	7.9323	6.8182e-06	0.012237
38.409	1.1518	951.21	0.0010513	0.48709	0.51153	15.008	16.618	59.535	367.42	0.16831	4.9834e-05	0.061422	0.0012804	102.05	0.0097993	1.5047	1.7325	46.796	16.151	46.099	141.71	7.9204	6.8270e-06	0.012263
38.433	1.1561	950.44	0.0010521	0.48838	0.51292	15.042	16.619	59.667	366.80	0.17050	4.9729e-05	0.061348	0.0012737	102.49	0.0097575	1.5043	1.7320	46.761	16.162	46.248	141.70	7.9085	6.8359e-06	0.012289
38.457	1.1605	949.68	0.0010530	0.48966	0.51432	15.076	16.620	59.799	366.17	0.17269	4.9624e-05	0.061274	0.0012671	102.92	0.0097160	1.5040	1.7315	46.726	16.173	46.398	141.70	7.8967	6.8448e-06	0.012316
